Iteration,Algorithm,Core Type,IPC,Memory Usage (MB),Cache Hit Rate,Action,Reward,Next IPC,Next Memory Usage (MB),Next Cache Hit Rate
9,LU,Out-of-Order,1.65,466.7,0.84,1,1.15,1.63,465.6,0.84
10,LU,Out-of-Order,1.6,469.8,0.87,1,1.12,1.52,481.7,0.88
1,LU,Out-of-Order,1.57,482.3,0.88,1,1.1,1.62,468.4,0.88
2,LU,Out-of-Order,1.48,479.6,0.86,1,1.04,1.45,472.3,0.86
3,LU,Out-of-Order,1.69,483.0,0.92,1,1.18,1.66,480.7,0.92
4,LU,Out-of-Order,1.52,474.0,0.86,1,1.06,1.56,489.6,0.88
5,LU,Out-of-Order,1.63,450.2,0.91,1,1.14,1.58,464.3,0.92
6,LU,Out-of-Order,1.74,480.0,0.87,1,1.22,1.7,463.9,0.88
7,LU,Out-of-Order,1.58,462.1,0.85,1,1.11,1.59,447.9,0.84
8,LU,Out-of-Order,1.8,482.5,0.89,1,1.26,1.77,469.4,0.88
9,LU,Out-of-Order,1.54,465.2,0.91,1,1.08,1.5,480.4,0.91
10,LU,Out-of-Order,1.55,492.8,0.87,1,1.08,1.53,482.8,0.88
1,LU,Out-of-Order,1.6,465.3,0.84,1,1.12,1.61,458.1,0.86
2,LU,Out-of-Order,1.69,446.3,0.89,1,1.18,1.69,437.7,0.9
3,LU,Out-of-Order,1.75,460.8,0.88,1,1.23,1.83,480.0,0.89
4,LU,Out-of-Order,1.47,468.0,0.91,1,1.03,1.51,470.8,0.92
5,LU,Out-of-Order,1.63,494.1,0.89,1,1.14,1.61,515.6,0.88
6,LU,Out-of-Order,1.46,485.1,0.88,1,1.02,1.43,481.2,0.9
7,LU,Out-of-Order,1.69,490.8,0.9,1,1.18,1.63,500.4,0.89
8,LU,Out-of-Order,1.66,461.4,0.88,1,1.16,1.65,461.3,0.87
9,LU,Out-of-Order,1.54,490.2,0.89,1,1.08,1.51,514.8,0.9
10,LU,Out-of-Order,1.59,473.9,0.86,1,1.12,1.56,463.4,0.86
1,LU,Out-of-Order,1.49,479.8,0.88,1,1.04,1.5,479.8,0.89
2,LU,Out-of-Order,1.73,470.5,0.85,1,1.21,1.67,474.4,0.83
3,LU,Out-of-Order,1.6,447.3,0.9,1,1.12,1.63,443.8,0.9
4,LU,Out-of-Order,1.58,456.1,0.85,1,1.11,1.49,446.0,0.85
5,LU,Out-of-Order,1.62,475.1,0.88,1,1.13,1.7,488.9,0.9
6,LU,Out-of-Order,1.69,464.7,0.86,1,1.18,1.64,476.4,0.85
7,LU,Out-of-Order,1.61,455.0,0.87,1,1.13,1.62,454.8,0.87
8,LU,Out-of-Order,1.62,452.9,0.84,1,1.13,1.62,433.6,0.82
9,LU,Out-of-Order,1.65,474.3,0.84,1,1.16,1.62,467.2,0.84
10,LU,Out-of-Order,1.65,482.8,0.9,1,1.16,1.67,486.7,0.91
1,LU,Out-of-Order,1.69,468.1,0.88,1,1.18,1.75,470.1,0.88
2,LU,Out-of-Order,1.79,465.6,0.87,1,1.25,1.8,455.7,0.87
3,LU,Out-of-Order,1.48,486.7,0.92,1,1.03,1.45,486.2,0.91
4,LU,Out-of-Order,1.64,460.0,0.92,1,1.15,1.64,461.7,0.91
5,LU,Out-of-Order,1.39,488.2,0.88,1,0.97,1.31,476.7,0.88
6,LU,Out-of-Order,1.49,475.6,0.87,1,1.04,1.48,455.4,0.88
7,LU,Out-of-Order,1.65,482.8,0.88,1,1.15,1.7,487.6,0.89
8,LU,Out-of-Order,1.5,493.6,0.89,1,1.05,1.53,478.5,0.91
9,LU,Out-of-Order,1.43,484.7,0.9,1,1.0,1.5,507.5,0.91
10,LU,Out-of-Order,1.46,458.5,0.86,1,1.02,1.45,456.9,0.86
1,LU,Out-of-Order,1.56,472.0,0.86,1,1.09,1.48,473.4,0.87
2,LU,Out-of-Order,1.53,466.3,0.88,1,1.07,1.55,475.8,0.87
3,LU,Out-of-Order,1.55,487.8,0.84,1,1.08,1.56,492.6,0.84
4,LU,Out-of-Order,1.64,459.2,0.91,1,1.15,1.74,459.8,0.91
5,LU,Out-of-Order,1.58,484.0,0.89,1,1.11,1.5,477.6,0.88
6,LU,Out-of-Order,1.54,466.3,0.87,1,1.08,1.6,493.6,0.88
7,LU,Out-of-Order,1.6,455.7,0.87,1,1.12,1.61,473.0,0.88
8,LU,Out-of-Order,1.64,476.5,0.86,1,1.15,1.54,463.7,0.85
9,LU,Out-of-Order,1.7,482.8,0.9,1,1.19,1.69,484.1,0.89
10,LU,Out-of-Order,1.53,476.5,0.85,1,1.07,1.5,461.5,0.86
1,LU,Out-of-Order,1.69,486.5,0.84,1,1.18,1.61,494.8,0.83
2,LU,Out-of-Order,1.68,464.9,0.88,1,1.17,1.75,439.6,0.89
3,LU,Out-of-Order,1.56,493.7,0.86,1,1.09,1.53,504.9,0.86
4,LU,Out-of-Order,1.62,471.1,0.84,1,1.13,1.67,473.6,0.84
5,LU,Out-of-Order,1.66,455.9,0.86,1,1.16,1.69,455.4,0.86
6,LU,Out-of-Order,1.52,457.0,0.89,1,1.07,1.56,463.8,0.88
7,LU,Out-of-Order,1.69,446.1,0.87,1,1.18,1.65,455.2,0.87
8,LU,Out-of-Order,1.61,450.9,0.88,1,1.13,1.49,453.9,0.89
9,LU,Out-of-Order,1.48,448.9,0.86,1,1.04,1.51,445.0,0.86
10,LU,Out-of-Order,1.55,472.9,0.86,1,1.09,1.54,472.6,0.87
1,LU,Out-of-Order,1.51,472.4,0.87,1,1.06,1.53,473.0,0.87
2,LU,Out-of-Order,1.61,466.9,0.88,1,1.13,1.69,468.6,0.88
3,LU,Out-of-Order,1.58,486.0,0.91,1,1.11,1.62,478.9,0.91
4,LU,Out-of-Order,1.61,486.8,0.9,1,1.13,1.6,485.8,0.9
5,LU,Out-of-Order,1.47,445.2,0.88,1,1.03,1.49,465.5,0.87
6,LU,Out-of-Order,1.82,485.2,0.89,1,1.27,1.85,496.1,0.89
7,LU,Out-of-Order,1.66,462.7,0.89,1,1.16,1.63,454.9,0.88
8,LU,Out-of-Order,1.59,461.2,0.88,1,1.12,1.58,454.7,0.87
9,LU,Out-of-Order,1.55,477.2,0.86,1,1.09,1.56,467.1,0.86
10,LU,Out-of-Order,1.63,461.0,0.91,1,1.14,1.64,466.2,0.89
1,LU,Out-of-Order,1.52,481.2,0.87,1,1.07,1.53,472.8,0.86
2,LU,Out-of-Order,1.53,481.3,0.87,1,1.07,1.51,478.4,0.87
3,LU,Out-of-Order,1.64,468.8,0.9,1,1.15,1.65,454.8,0.89
4,LU,Out-of-Order,1.41,446.0,0.92,1,0.99,1.5,465.1,0.92
5,LU,Out-of-Order,1.49,466.0,0.91,1,1.04,1.52,451.7,0.91
6,LU,Out-of-Order,1.66,469.4,0.9,1,1.16,1.62,483.7,0.91
7,LU,Out-of-Order,1.71,494.3,0.87,1,1.2,1.84,483.0,0.87
8,LU,Out-of-Order,1.61,486.3,0.9,1,1.13,1.66,461.8,0.91
9,LU,Out-of-Order,1.62,487.8,0.88,1,1.13,1.56,506.8,0.86
10,LU,Out-of-Order,1.61,459.7,0.89,1,1.13,1.6,476.6,0.88
1,LU,Out-of-Order,1.53,475.9,0.88,1,1.07,1.58,485.3,0.88
2,LU,Out-of-Order,1.59,445.6,0.9,1,1.11,1.65,441.3,0.9
3,LU,Out-of-Order,1.64,478.3,0.92,1,1.15,1.69,496.3,0.92
4,LU,Out-of-Order,1.63,448.1,0.9,1,1.14,1.67,420.7,0.91
5,LU,Out-of-Order,1.44,457.7,0.85,1,1.0,1.5,434.7,0.85
6,LU,Out-of-Order,1.62,471.1,0.88,1,1.13,1.67,489.5,0.9
7,LU,Out-of-Order,1.57,457.4,0.85,1,1.1,1.51,469.0,0.84
8,LU,Out-of-Order,1.42,453.4,0.87,1,1.0,1.44,434.2,0.89
9,LU,Out-of-Order,1.44,473.8,0.88,1,1.01,1.42,461.9,0.89
10,LU,Out-of-Order,1.52,479.5,0.88,1,1.06,1.48,489.3,0.89
1,LU,Out-of-Order,1.5,457.6,0.87,1,1.05,1.46,443.2,0.86
2,LU,Out-of-Order,1.69,474.1,0.91,1,1.18,1.81,483.3,0.91
3,LU,Out-of-Order,1.87,472.2,0.88,1,1.31,1.86,481.0,0.89
4,LU,Out-of-Order,1.62,491.1,0.89,1,1.13,1.59,491.6,0.9
5,LU,Out-of-Order,1.51,465.9,0.91,1,1.05,1.55,474.6,0.93
6,LU,Out-of-Order,1.65,447.8,0.87,1,1.16,1.59,455.8,0.86
7,LU,Out-of-Order,1.56,478.6,0.9,1,1.09,1.52,473.6,0.88
8,LU,Out-of-Order,1.46,477.9,0.86,1,1.02,1.42,459.9,0.86
9,LU,Out-of-Order,1.48,451.5,0.89,1,1.04,1.54,438.9,0.89
10,LU,Out-of-Order,1.64,489.7,0.89,1,1.15,1.67,507.7,0.9
1,LU,Out-of-Order,1.65,486.8,0.88,1,1.16,1.68,500.0,0.87
2,LU,Out-of-Order,1.62,451.6,0.9,1,1.13,1.6,448.1,0.89
3,LU,Out-of-Order,1.56,449.2,0.85,1,1.09,1.5,470.9,0.85
4,LU,Out-of-Order,1.63,490.4,0.9,1,1.14,1.66,476.4,0.89
5,LU,Out-of-Order,1.51,462.7,0.89,1,1.05,1.52,447.4,0.88
6,LU,Out-of-Order,1.52,459.7,0.88,1,1.07,1.5,454.9,0.86
7,LU,Out-of-Order,1.8,460.5,0.9,1,1.26,1.85,466.0,0.9
8,LU,Out-of-Order,1.56,457.2,0.87,1,1.09,1.49,453.2,0.86
9,LU,Out-of-Order,1.76,476.4,0.89,1,1.23,1.82,469.0,0.89
10,LU,Out-of-Order,1.77,451.2,0.9,1,1.24,1.72,463.7,0.91
1,LU,Out-of-Order,1.55,494.0,0.88,1,1.08,1.49,492.8,0.88
2,LU,Out-of-Order,1.62,453.4,0.89,1,1.13,1.63,483.8,0.9
3,LU,Out-of-Order,1.77,446.2,0.93,1,1.24,1.81,449.7,0.91
4,LU,Out-of-Order,1.49,492.7,0.9,1,1.04,1.53,496.2,0.9
5,LU,Out-of-Order,1.78,459.8,0.88,1,1.24,1.85,460.4,0.87
6,LU,Out-of-Order,1.58,479.5,0.92,1,1.11,1.51,468.4,0.91
7,LU,Out-of-Order,1.53,445.8,0.88,1,1.07,1.52,450.5,0.89
8,LU,Out-of-Order,1.45,452.8,0.87,1,1.01,1.4,443.4,0.86
9,LU,Out-of-Order,1.59,457.7,0.87,1,1.11,1.49,439.1,0.87
10,LU,Out-of-Order,1.51,476.7,0.86,1,1.05,1.51,491.6,0.85
1,LU,Out-of-Order,1.84,453.3,0.88,1,1.29,1.84,447.9,0.88
2,LU,Out-of-Order,1.48,466.7,0.88,1,1.04,1.47,489.2,0.87
3,LU,Out-of-Order,1.51,487.7,0.88,1,1.06,1.49,498.6,0.89
4,LU,Out-of-Order,1.47,471.6,0.86,1,1.03,1.52,473.3,0.85
5,LU,Out-of-Order,1.48,478.9,0.93,1,1.04,1.42,479.2,0.93
6,LU,Out-of-Order,1.75,494.4,0.89,1,1.23,1.73,487.3,0.89
7,LU,Out-of-Order,1.69,482.2,0.87,1,1.19,1.73,503.4,0.88
8,LU,Out-of-Order,1.61,474.8,0.84,1,1.13,1.57,484.9,0.84
9,LU,Out-of-Order,1.65,489.6,0.87,1,1.16,1.64,484.8,0.87
10,LU,Out-of-Order,1.67,448.0,0.84,1,1.17,1.66,426.2,0.85
1,LU,Out-of-Order,1.66,447.3,0.89,1,1.16,1.74,452.3,0.9
2,LU,Out-of-Order,1.66,481.4,0.88,1,1.16,1.72,475.9,0.89
3,LU,Out-of-Order,1.64,478.9,0.87,1,1.15,1.57,465.6,0.87
4,LU,Out-of-Order,1.66,450.6,0.84,1,1.16,1.71,445.4,0.82
5,LU,Out-of-Order,1.6,458.1,0.9,1,1.12,1.56,456.7,0.9
6,LU,Out-of-Order,1.62,445.1,0.88,1,1.13,1.69,460.4,0.87
7,LU,Out-of-Order,1.69,454.5,0.87,1,1.19,1.74,458.7,0.86
8,LU,Out-of-Order,1.53,463.5,0.87,1,1.07,1.61,449.3,0.84
9,LU,Out-of-Order,1.6,472.8,0.9,1,1.12,1.63,474.5,0.89
10,LU,Out-of-Order,1.54,491.8,0.87,1,1.08,1.58,501.6,0.89
1,LU,Out-of-Order,1.7,490.5,0.87,1,1.19,1.79,514.7,0.86
2,LU,Out-of-Order,1.59,471.8,0.9,1,1.11,1.7,474.7,0.9
3,LU,Out-of-Order,1.72,455.7,0.89,1,1.21,1.89,454.6,0.91
4,LU,Out-of-Order,1.5,450.9,0.85,1,1.05,1.43,446.2,0.84
5,LU,Out-of-Order,1.82,487.7,0.88,1,1.27,1.8,488.6,0.88
6,LU,Out-of-Order,1.76,483.4,0.88,1,1.23,1.74,485.9,0.88
7,LU,Out-of-Order,1.65,482.3,0.91,1,1.15,1.58,471.2,0.93
8,LU,Out-of-Order,1.53,464.2,0.85,1,1.07,1.54,472.4,0.84
9,LU,Out-of-Order,1.76,466.1,0.86,1,1.23,1.74,470.1,0.87
10,LU,Out-of-Order,1.66,458.1,0.87,1,1.16,1.68,471.6,0.87
1,LU,Out-of-Order,1.5,455.7,0.86,1,1.05,1.57,425.4,0.86
2,LU,Out-of-Order,1.51,476.5,0.89,1,1.06,1.57,495.6,0.88
3,LU,Out-of-Order,1.49,469.6,0.88,1,1.04,1.51,460.1,0.88
4,LU,Out-of-Order,1.52,478.5,0.89,1,1.07,1.59,493.8,0.89
5,LU,Out-of-Order,1.59,469.0,0.91,1,1.11,1.61,479.9,0.92
6,LU,Out-of-Order,1.58,481.4,0.88,1,1.1,1.6,474.2,0.88
7,LU,Out-of-Order,1.65,487.9,0.86,1,1.16,1.51,498.9,0.85
8,LU,Out-of-Order,1.68,486.1,0.87,1,1.18,1.77,486.9,0.88
9,LU,Out-of-Order,1.47,478.2,0.89,1,1.03,1.53,467.4,0.9
10,LU,Out-of-Order,1.57,465.4,0.87,1,1.1,1.51,467.3,0.87
1,LU,Out-of-Order,1.74,489.8,0.89,1,1.22,1.72,485.2,0.89
2,LU,Out-of-Order,1.63,463.1,0.87,1,1.14,1.55,466.5,0.87
3,LU,Out-of-Order,1.74,492.8,0.88,1,1.22,1.76,498.1,0.87
4,LU,Out-of-Order,1.48,472.3,0.91,1,1.03,1.53,480.7,0.91
5,LU,Out-of-Order,1.69,476.1,0.87,1,1.19,1.76,472.2,0.88
6,LU,Out-of-Order,1.51,446.9,0.9,1,1.06,1.5,448.8,0.89
7,LU,Out-of-Order,1.37,484.7,0.87,1,0.96,1.31,491.0,0.84
8,LU,Out-of-Order,1.28,484.2,0.87,1,0.89,1.31,482.9,0.87
9,LU,Out-of-Order,1.59,470.4,0.89,1,1.11,1.48,477.7,0.88
10,LU,Out-of-Order,1.68,457.4,0.88,1,1.17,1.66,458.3,0.87
1,LU,Out-of-Order,1.71,463.6,0.9,1,1.2,1.62,469.9,0.9
2,LU,Out-of-Order,1.67,451.6,0.88,1,1.17,1.71,466.1,0.9
3,LU,Out-of-Order,1.67,484.7,0.84,1,1.17,1.73,486.8,0.83
4,LU,Out-of-Order,1.52,469.1,0.91,1,1.07,1.53,464.2,0.93
5,LU,Out-of-Order,1.55,473.6,0.85,1,1.09,1.59,476.5,0.84
6,LU,Out-of-Order,1.6,487.0,0.85,1,1.12,1.58,486.4,0.84
7,LU,Out-of-Order,1.55,471.3,0.9,1,1.08,1.47,474.0,0.92
8,LU,Out-of-Order,1.57,459.9,0.88,1,1.1,1.57,466.3,0.88
9,LU,Out-of-Order,1.59,462.2,0.88,1,1.12,1.6,470.1,0.9
10,LU,Out-of-Order,1.67,470.8,0.84,1,1.17,1.64,477.7,0.83
1,LU,Out-of-Order,1.54,467.5,0.87,1,1.08,1.54,471.4,0.86
2,LU,Out-of-Order,1.59,486.3,0.88,1,1.11,1.58,481.2,0.88
3,LU,Out-of-Order,1.52,487.7,0.87,1,1.07,1.55,493.2,0.88
4,LU,Out-of-Order,1.59,492.4,0.89,1,1.12,1.58,482.5,0.89
5,LU,Out-of-Order,1.59,475.4,0.87,1,1.11,1.58,460.2,0.87
6,LU,Out-of-Order,1.64,459.4,0.9,1,1.15,1.63,457.5,0.89
7,LU,Out-of-Order,1.53,484.8,0.9,1,1.07,1.62,475.2,0.92
8,LU,Out-of-Order,1.56,451.9,0.87,1,1.09,1.56,465.7,0.86
9,LU,Out-of-Order,1.48,479.2,0.88,1,1.04,1.48,468.4,0.88
10,LU,Out-of-Order,1.52,448.7,0.86,1,1.06,1.51,463.0,0.86
1,LU,Out-of-Order,1.55,491.9,0.9,1,1.09,1.47,492.7,0.9
2,LU,Out-of-Order,1.65,462.9,0.87,1,1.16,1.66,460.7,0.87
3,LU,Out-of-Order,1.55,462.9,0.89,1,1.08,1.54,455.5,0.87
4,LU,Out-of-Order,1.4,470.9,0.88,1,0.98,1.41,475.7,0.88
5,LU,Out-of-Order,1.74,481.5,0.89,1,1.22,1.8,473.1,0.89
6,LU,Out-of-Order,1.47,475.0,0.86,1,1.03,1.47,485.2,0.86
7,LU,Out-of-Order,1.69,484.5,0.9,1,1.19,1.73,478.9,0.91
8,LU,Out-of-Order,1.61,469.5,0.91,1,1.12,1.62,480.2,0.92
9,LU,Out-of-Order,1.68,477.4,0.87,1,1.17,1.7,472.8,0.87
10,LU,Out-of-Order,1.85,484.9,0.88,1,1.29,1.83,492.7,0.88
1,LU,Out-of-Order,1.55,447.3,0.91,1,1.08,1.58,447.0,0.92
2,LU,Out-of-Order,1.59,489.6,0.9,1,1.11,1.54,491.7,0.9
3,LU,Out-of-Order,1.64,461.6,0.89,1,1.15,1.62,462.6,0.88
4,LU,Out-of-Order,1.63,492.7,0.91,1,1.14,1.59,466.2,0.89
5,LU,Out-of-Order,1.64,478.4,0.89,1,1.15,1.62,461.8,0.88
6,LU,Out-of-Order,1.59,460.6,0.88,1,1.11,1.63,450.7,0.88
7,LU,Out-of-Order,1.63,465.5,0.87,1,1.14,1.61,442.0,0.88
8,LU,Out-of-Order,1.65,453.4,0.88,1,1.15,1.74,457.6,0.89
9,LU,Out-of-Order,1.71,455.0,0.88,1,1.2,1.64,442.5,0.86
10,LU,Out-of-Order,1.62,488.1,0.89,1,1.13,1.62,482.3,0.9
1,LU,Out-of-Order,1.58,453.1,0.9,1,1.1,1.51,461.6,0.91
2,LU,Out-of-Order,1.41,449.2,0.88,1,0.98,1.43,464.5,0.9
3,LU,Out-of-Order,1.74,460.2,0.91,1,1.22,1.66,463.5,0.9
4,LU,Out-of-Order,1.57,478.3,0.87,1,1.1,1.61,486.7,0.86
5,LU,Out-of-Order,1.54,483.9,0.87,1,1.08,1.52,474.4,0.88
6,LU,Out-of-Order,1.5,470.1,0.86,1,1.05,1.37,457.3,0.86
7,LU,Out-of-Order,1.58,486.1,0.86,1,1.11,1.58,495.7,0.86
8,LU,Out-of-Order,1.61,476.0,0.86,1,1.13,1.74,490.5,0.85
9,LU,Out-of-Order,1.55,467.6,0.85,1,1.09,1.47,456.6,0.84
10,LU,Out-of-Order,1.51,455.3,0.89,1,1.06,1.44,467.3,0.91
1,LU,Out-of-Order,1.69,464.1,0.83,1,1.18,1.72,448.3,0.83
2,LU,Out-of-Order,1.52,481.9,0.92,1,1.06,1.61,495.4,0.92
3,LU,Out-of-Order,1.76,479.6,0.89,1,1.23,1.76,483.9,0.88
4,LU,Out-of-Order,1.61,478.0,0.88,1,1.13,1.61,480.2,0.88
5,LU,Out-of-Order,1.58,451.4,0.86,1,1.1,1.59,450.0,0.86
6,LU,Out-of-Order,1.75,477.1,0.86,1,1.22,1.71,464.2,0.85
7,LU,Out-of-Order,1.56,484.0,0.88,1,1.09,1.58,483.7,0.89
8,LU,Out-of-Order,1.66,464.6,0.87,1,1.16,1.68,466.8,0.87
9,LU,Out-of-Order,1.72,454.3,0.88,1,1.21,1.69,452.3,0.88
10,LU,Out-of-Order,1.51,487.7,0.88,1,1.06,1.46,459.0,0.87
1,LU,Out-of-Order,1.63,465.3,0.92,1,1.14,1.63,451.3,0.94
2,LU,Out-of-Order,1.65,460.8,0.87,1,1.16,1.64,460.3,0.85
3,LU,Out-of-Order,1.61,493.9,0.86,1,1.12,1.65,502.3,0.86
4,LU,Out-of-Order,1.81,446.1,0.86,1,1.26,1.86,444.8,0.85
5,LU,Out-of-Order,1.67,479.8,0.9,1,1.17,1.7,480.3,0.9
6,LU,Out-of-Order,1.72,471.7,0.9,1,1.21,1.74,480.4,0.9
7,LU,Out-of-Order,1.58,469.6,0.88,1,1.1,1.51,494.9,0.88
8,LU,Out-of-Order,1.57,480.0,0.89,1,1.1,1.54,472.7,0.89
9,LU,Out-of-Order,1.54,482.2,0.86,1,1.08,1.54,478.6,0.86
10,LU,Out-of-Order,1.64,470.8,0.89,1,1.15,1.63,470.5,0.9
1,LU,Out-of-Order,1.78,464.2,0.88,1,1.25,1.76,443.0,0.87
2,LU,Out-of-Order,1.58,445.2,0.89,1,1.11,1.63,427.2,0.87
3,LU,Out-of-Order,1.87,487.9,0.87,1,1.31,1.86,471.3,0.87
4,LU,Out-of-Order,1.56,469.8,0.89,1,1.09,1.6,475.4,0.89
5,LU,Out-of-Order,1.44,466.3,0.86,1,1.01,1.44,472.1,0.84
6,LU,Out-of-Order,1.5,493.9,0.89,1,1.05,1.5,495.4,0.87
7,LU,Out-of-Order,1.77,486.6,0.9,1,1.24,1.82,487.7,0.89
8,LU,Out-of-Order,1.52,467.5,0.88,1,1.06,1.5,492.0,0.89
9,LU,Out-of-Order,1.7,486.4,0.91,1,1.19,1.69,495.0,0.91
10,LU,Out-of-Order,1.51,478.5,0.9,1,1.06,1.58,479.6,0.9
1,LU,Out-of-Order,1.68,460.2,0.86,1,1.17,1.7,483.1,0.87
2,LU,Out-of-Order,1.66,474.2,0.92,1,1.16,1.62,475.2,0.92
3,LU,Out-of-Order,1.57,467.0,0.89,1,1.1,1.56,459.1,0.88
4,LU,Out-of-Order,1.46,471.5,0.9,1,1.02,1.49,471.2,0.91
5,LU,Out-of-Order,1.52,490.1,0.88,1,1.06,1.42,519.9,0.87
6,LU,Out-of-Order,1.5,476.4,0.86,1,1.05,1.52,474.1,0.85
7,LU,Out-of-Order,1.6,486.2,0.87,1,1.12,1.61,490.4,0.88
8,LU,Out-of-Order,1.78,450.7,0.9,1,1.24,1.83,464.2,0.9
9,LU,Out-of-Order,1.5,446.0,0.89,1,1.05,1.5,440.2,0.89
10,LU,Out-of-Order,1.57,487.0,0.86,1,1.1,1.66,483.0,0.85
1,LU,Out-of-Order,1.53,461.3,0.86,1,1.07,1.5,442.4,0.84
2,LU,Out-of-Order,1.49,468.9,0.86,1,1.04,1.54,449.0,0.87
3,LU,Out-of-Order,1.65,461.3,0.87,1,1.16,1.58,453.5,0.87
4,LU,Out-of-Order,1.57,487.0,0.9,1,1.1,1.65,464.5,0.9
5,LU,Out-of-Order,1.5,481.4,0.9,1,1.05,1.59,500.6,0.91
6,LU,Out-of-Order,1.42,492.8,0.88,1,1.0,1.44,503.6,0.89
7,LU,Out-of-Order,1.66,494.9,0.89,1,1.16,1.68,500.5,0.89
8,LU,Out-of-Order,1.71,489.1,0.84,1,1.2,1.67,489.0,0.85
9,LU,Out-of-Order,1.55,451.3,0.88,1,1.08,1.59,448.8,0.89
10,LU,Out-of-Order,1.71,449.3,0.87,1,1.2,1.78,457.2,0.87
1,LU,Out-of-Order,1.51,485.2,0.88,1,1.06,1.56,482.2,0.89
2,LU,Out-of-Order,1.63,490.2,0.86,1,1.14,1.7,490.8,0.87
3,LU,Out-of-Order,1.43,456.8,0.84,1,1.0,1.44,441.1,0.83
4,LU,Out-of-Order,1.67,468.8,0.86,1,1.17,1.7,460.9,0.86
5,LU,Out-of-Order,1.66,461.7,0.88,1,1.16,1.67,459.4,0.86
6,LU,Out-of-Order,1.65,470.2,0.84,1,1.15,1.62,488.4,0.83
7,LU,Out-of-Order,1.5,465.4,0.87,1,1.05,1.54,459.4,0.87
8,LU,Out-of-Order,1.53,456.6,0.86,1,1.07,1.46,470.2,0.86
9,LU,Out-of-Order,1.64,469.7,0.9,1,1.15,1.63,458.9,0.9
10,LU,Out-of-Order,1.69,458.3,0.9,1,1.18,1.71,474.2,0.9
1,LU,Out-of-Order,1.55,458.7,0.92,1,1.09,1.5,436.0,0.91
2,LU,Out-of-Order,1.56,446.4,0.88,1,1.09,1.52,467.2,0.9
3,LU,Out-of-Order,1.74,472.1,0.85,1,1.22,1.76,470.5,0.85
4,LU,Out-of-Order,1.66,446.4,0.87,1,1.16,1.72,444.6,0.88
5,LU,Out-of-Order,1.62,457.3,0.87,1,1.14,1.68,455.5,0.89
6,LU,Out-of-Order,1.51,488.5,0.89,1,1.06,1.45,512.1,0.89
7,LU,Out-of-Order,1.62,450.1,0.9,1,1.13,1.66,455.2,0.89
8,LU,Out-of-Order,1.62,445.6,0.84,1,1.14,1.56,460.8,0.84
9,LU,Out-of-Order,1.49,487.4,0.89,1,1.04,1.46,466.0,0.87
10,LU,Out-of-Order,1.45,467.9,0.87,1,1.02,1.46,461.1,0.86
1,LU,Out-of-Order,1.72,473.7,0.86,1,1.2,1.66,478.3,0.86
2,LU,Out-of-Order,1.53,448.2,0.89,1,1.07,1.51,451.3,0.89
3,LU,Out-of-Order,1.58,492.8,0.85,1,1.11,1.6,499.8,0.84
4,LU,Out-of-Order,1.84,451.3,0.87,1,1.29,1.88,433.7,0.88
5,LU,Out-of-Order,1.59,451.1,0.85,1,1.12,1.61,446.9,0.86
6,LU,Out-of-Order,1.46,482.5,0.88,1,1.02,1.44,477.4,0.88
7,LU,Out-of-Order,1.7,462.0,0.86,1,1.19,1.76,478.3,0.87
8,LU,Out-of-Order,1.35,451.1,0.89,1,0.94,1.4,447.7,0.89
9,LU,Out-of-Order,1.55,485.5,0.87,1,1.08,1.6,484.6,0.87
10,LU,Out-of-Order,1.45,478.8,0.87,1,1.02,1.48,475.0,0.88
1,LU,Out-of-Order,1.61,457.2,0.88,1,1.13,1.62,438.7,0.89
2,LU,Out-of-Order,1.55,447.3,0.89,1,1.09,1.53,442.1,0.87
3,LU,Out-of-Order,1.7,477.9,0.85,1,1.19,1.66,462.3,0.84
4,LU,Out-of-Order,1.64,479.4,0.89,1,1.15,1.66,476.5,0.9
5,LU,Out-of-Order,1.74,461.1,0.86,1,1.22,1.78,450.1,0.85
6,LU,Out-of-Order,1.5,486.9,0.89,1,1.05,1.45,474.6,0.89
7,LU,Out-of-Order,1.53,478.0,0.86,1,1.07,1.46,470.5,0.87
8,LU,Out-of-Order,1.58,459.7,0.88,1,1.1,1.55,455.5,0.87
9,LU,Out-of-Order,1.52,483.9,0.9,1,1.06,1.48,486.0,0.89
10,LU,Out-of-Order,1.4,450.3,0.92,1,0.98,1.47,450.1,0.94
1,LU,Out-of-Order,1.73,486.3,0.89,1,1.21,1.73,485.9,0.91
2,LU,Out-of-Order,1.62,476.8,0.89,1,1.14,1.63,475.6,0.88
3,LU,Out-of-Order,1.36,454.5,0.91,1,0.95,1.38,458.1,0.92
4,LU,Out-of-Order,1.67,464.7,0.88,1,1.17,1.69,463.0,0.89
5,LU,Out-of-Order,1.63,487.6,0.86,1,1.14,1.57,501.5,0.86
6,LU,Out-of-Order,1.48,464.0,0.87,1,1.04,1.44,457.0,0.87
7,LU,Out-of-Order,1.63,489.2,0.89,1,1.14,1.7,496.9,0.89
8,LU,Out-of-Order,1.47,462.1,0.88,1,1.03,1.41,455.1,0.88
9,LU,Out-of-Order,1.6,449.1,0.89,1,1.12,1.56,436.2,0.89
10,LU,Out-of-Order,1.47,469.0,0.86,1,1.03,1.45,469.1,0.86
1,LU,Out-of-Order,1.55,473.7,0.91,1,1.09,1.51,470.0,0.92
