Iteration,Algorithm,Core Type,IPC,Memory Usage (MB),Cache Hit Rate,Action,Reward,Next IPC,Next Memory Usage (MB),Next Cache Hit Rate
2,Matrix_Multiplication,Out-of-Order,1.8,505.9,0.9,1,1.26,1.87,485.9,0.9
3,Matrix_Multiplication,Out-of-Order,1.75,522.9,0.89,1,1.22,1.71,526.4,0.86
4,Matrix_Multiplication,Out-of-Order,1.75,515.9,0.87,1,1.22,1.73,523.8,0.89
5,Matrix_Multiplication,Out-of-Order,1.73,500.5,0.86,1,1.21,1.84,506.4,0.87
6,Matrix_Multiplication,Out-of-Order,1.67,507.6,0.88,1,1.17,1.65,510.5,0.87
7,Matrix_Multiplication,Out-of-Order,1.9,507.2,0.87,1,1.33,1.89,509.9,0.85
8,Matrix_Multiplication,Out-of-Order,1.67,526.6,0.9,1,1.17,1.71,500.2,0.9
9,Matrix_Multiplication,Out-of-Order,1.68,522.5,0.86,1,1.17,1.73,544.9,0.85
10,Matrix_Multiplication,Out-of-Order,1.84,506.7,0.86,1,1.29,1.9,503.2,0.83
1,Matrix_Multiplication,Out-of-Order,1.71,515.7,0.84,1,1.2,1.72,502.6,0.85
2,Matrix_Multiplication,Out-of-Order,1.7,504.9,0.9,1,1.19,1.71,534.9,0.88
3,Matrix_Multiplication,Out-of-Order,1.78,504.8,0.87,1,1.25,1.76,512.2,0.87
4,Matrix_Multiplication,Out-of-Order,1.77,532.6,0.84,1,1.24,1.78,541.4,0.82
5,Matrix_Multiplication,Out-of-Order,1.81,514.9,0.89,1,1.27,1.84,493.4,0.89
6,Matrix_Multiplication,Out-of-Order,1.68,505.1,0.84,1,1.18,1.71,501.3,0.82
7,Matrix_Multiplication,Out-of-Order,1.63,501.0,0.87,1,1.14,1.68,505.0,0.85
8,Matrix_Multiplication,Out-of-Order,1.82,505.7,0.86,1,1.28,1.72,509.7,0.86
9,Matrix_Multiplication,Out-of-Order,1.49,510.5,0.81,1,1.04,1.47,512.3,0.81
10,Matrix_Multiplication,Out-of-Order,1.63,501.6,0.89,1,1.14,1.61,503.6,0.89
1,Matrix_Multiplication,Out-of-Order,1.74,510.7,0.87,1,1.22,1.74,504.0,0.85
2,Matrix_Multiplication,Out-of-Order,1.74,507.4,0.87,1,1.22,1.82,506.3,0.86
3,Matrix_Multiplication,Out-of-Order,1.74,502.0,0.88,1,1.22,1.77,480.6,0.88
4,Matrix_Multiplication,Out-of-Order,1.69,515.9,0.87,1,1.19,1.67,550.6,0.85
5,Matrix_Multiplication,Out-of-Order,1.7,513.0,0.9,1,1.19,1.58,519.5,0.9
6,Matrix_Multiplication,Out-of-Order,1.7,509.2,0.86,1,1.19,1.78,519.2,0.86
7,Matrix_Multiplication,Out-of-Order,1.81,555.3,0.88,1,1.27,1.87,564.5,0.89
8,Matrix_Multiplication,Out-of-Order,1.9,505.1,0.85,1,1.33,1.84,513.1,0.85
9,Matrix_Multiplication,Out-of-Order,1.69,507.7,0.86,1,1.19,1.68,480.7,0.85
10,Matrix_Multiplication,Out-of-Order,1.72,513.7,0.79,1,1.2,1.7,496.4,0.8
1,Matrix_Multiplication,Out-of-Order,1.81,513.0,0.88,1,1.27,1.86,525.0,0.88
2,Matrix_Multiplication,Out-of-Order,1.57,517.9,0.89,1,1.1,1.49,506.2,0.89
3,Matrix_Multiplication,Out-of-Order,1.61,517.2,0.92,1,1.12,1.59,509.2,0.91
4,Matrix_Multiplication,Out-of-Order,1.75,521.4,0.88,1,1.22,1.74,510.3,0.87
5,Matrix_Multiplication,Out-of-Order,1.69,526.2,0.88,1,1.18,1.62,524.3,0.88
6,Matrix_Multiplication,Out-of-Order,1.78,503.7,0.86,1,1.25,1.77,486.4,0.88
7,Matrix_Multiplication,Out-of-Order,1.56,510.2,0.92,1,1.09,1.61,487.3,0.93
8,Matrix_Multiplication,Out-of-Order,1.49,501.1,0.87,1,1.04,1.45,492.0,0.86
9,Matrix_Multiplication,Out-of-Order,1.77,502.1,0.83,1,1.24,1.77,506.3,0.83
10,Matrix_Multiplication,Out-of-Order,1.58,502.2,0.85,1,1.1,1.62,507.5,0.87
1,Matrix_Multiplication,Out-of-Order,1.83,503.4,0.87,1,1.28,1.83,497.6,0.87
2,Matrix_Multiplication,Out-of-Order,1.7,515.9,0.86,1,1.19,1.77,525.2,0.85
3,Matrix_Multiplication,Out-of-Order,1.65,534.2,0.88,1,1.15,1.64,553.8,0.87
4,Matrix_Multiplication,Out-of-Order,1.79,501.6,0.89,1,1.26,1.76,485.7,0.88
5,Matrix_Multiplication,Out-of-Order,1.89,538.4,0.88,1,1.32,1.87,551.2,0.87
6,Matrix_Multiplication,Out-of-Order,1.65,518.0,0.87,1,1.16,1.67,529.5,0.89
7,Matrix_Multiplication,Out-of-Order,1.67,508.4,0.87,1,1.17,1.64,496.8,0.87
8,Matrix_Multiplication,Out-of-Order,1.31,537.2,0.91,1,0.91,1.31,538.2,0.92
9,Matrix_Multiplication,Out-of-Order,1.7,518.0,0.86,1,1.19,1.66,531.1,0.88
10,Matrix_Multiplication,Out-of-Order,1.84,512.2,0.83,1,1.29,1.83,513.4,0.84
1,Matrix_Multiplication,Out-of-Order,1.75,545.5,0.83,1,1.22,1.75,542.5,0.84
2,Matrix_Multiplication,Out-of-Order,1.76,525.2,0.84,1,1.23,1.84,552.3,0.83
3,Matrix_Multiplication,Out-of-Order,1.85,522.4,0.87,1,1.3,1.88,520.6,0.86
4,Matrix_Multiplication,Out-of-Order,1.79,511.9,0.84,1,1.25,1.77,511.8,0.83
5,Matrix_Multiplication,Out-of-Order,1.81,512.9,0.87,1,1.27,1.84,512.5,0.88
6,Matrix_Multiplication,Out-of-Order,1.45,516.7,0.86,1,1.02,1.51,521.2,0.84
7,Matrix_Multiplication,Out-of-Order,1.57,505.4,0.88,1,1.1,1.56,514.3,0.88
8,Matrix_Multiplication,Out-of-Order,1.8,501.0,0.87,1,1.26,1.83,505.5,0.87
9,Matrix_Multiplication,Out-of-Order,1.65,506.2,0.9,1,1.15,1.67,500.6,0.91
10,Matrix_Multiplication,Out-of-Order,1.8,507.9,0.89,1,1.26,1.83,479.0,0.9
1,Matrix_Multiplication,Out-of-Order,1.58,506.0,0.88,1,1.11,1.52,490.6,0.87
2,Matrix_Multiplication,Out-of-Order,1.63,533.6,0.87,1,1.14,1.66,539.5,0.88
3,Matrix_Multiplication,Out-of-Order,1.74,507.5,0.86,1,1.22,1.67,518.2,0.86
4,Matrix_Multiplication,Out-of-Order,1.89,515.6,0.87,1,1.32,1.92,507.5,0.85
5,Matrix_Multiplication,Out-of-Order,1.72,520.8,0.86,1,1.2,1.74,501.5,0.87
6,Matrix_Multiplication,Out-of-Order,1.62,515.2,0.88,1,1.13,1.66,518.9,0.9
7,Matrix_Multiplication,Out-of-Order,1.66,503.9,0.92,1,1.16,1.64,511.3,0.92
8,Matrix_Multiplication,Out-of-Order,1.65,531.8,0.85,1,1.15,1.56,512.9,0.85
9,Matrix_Multiplication,Out-of-Order,1.63,519.4,0.89,1,1.14,1.65,512.6,0.91
10,Matrix_Multiplication,Out-of-Order,1.56,525.4,0.89,1,1.09,1.58,531.6,0.89
1,Matrix_Multiplication,Out-of-Order,1.73,514.0,0.81,1,1.21,1.67,488.5,0.81
2,Matrix_Multiplication,Out-of-Order,1.74,502.8,0.89,1,1.22,1.75,511.1,0.87
3,Matrix_Multiplication,Out-of-Order,1.71,502.2,0.88,1,1.2,1.74,487.6,0.86
4,Matrix_Multiplication,Out-of-Order,1.75,501.6,0.89,1,1.22,1.71,519.5,0.9
5,Matrix_Multiplication,Out-of-Order,1.72,501.0,0.89,1,1.2,1.8,508.3,0.92
6,Matrix_Multiplication,Out-of-Order,1.78,521.5,0.87,1,1.24,1.77,539.4,0.88
7,Matrix_Multiplication,Out-of-Order,1.74,537.5,0.91,1,1.22,1.68,514.4,0.91
8,Matrix_Multiplication,Out-of-Order,1.65,506.2,0.84,1,1.15,1.59,482.2,0.83
9,Matrix_Multiplication,Out-of-Order,1.68,513.7,0.87,1,1.18,1.75,525.1,0.88
10,Matrix_Multiplication,Out-of-Order,1.61,510.5,0.91,1,1.13,1.57,506.1,0.9
1,Matrix_Multiplication,Out-of-Order,1.64,549.4,0.88,1,1.15,1.65,535.4,0.91
2,Matrix_Multiplication,Out-of-Order,1.69,511.1,0.87,1,1.19,1.66,508.1,0.85
3,Matrix_Multiplication,Out-of-Order,1.68,522.8,0.84,1,1.17,1.67,526.1,0.83
4,Matrix_Multiplication,Out-of-Order,1.9,512.7,0.87,1,1.33,1.88,499.1,0.87
5,Matrix_Multiplication,Out-of-Order,1.83,560.7,0.88,1,1.28,1.72,592.7,0.89
6,Matrix_Multiplication,Out-of-Order,1.61,519.0,0.81,1,1.13,1.59,511.8,0.79
7,Matrix_Multiplication,Out-of-Order,1.65,501.3,0.86,1,1.16,1.6,509.1,0.86
8,Matrix_Multiplication,Out-of-Order,1.62,545.5,0.85,1,1.13,1.62,538.1,0.86
9,Matrix_Multiplication,Out-of-Order,1.73,565.7,0.86,1,1.21,1.71,560.3,0.87
10,Matrix_Multiplication,Out-of-Order,1.74,510.7,0.86,1,1.22,1.87,517.8,0.84
1,Matrix_Multiplication,Out-of-Order,1.79,510.8,0.89,1,1.25,1.8,532.2,0.89
2,Matrix_Multiplication,Out-of-Order,1.68,510.2,0.93,1,1.17,1.7,535.9,0.94
3,Matrix_Multiplication,Out-of-Order,1.58,508.4,0.84,1,1.11,1.62,469.4,0.83
4,Matrix_Multiplication,Out-of-Order,1.63,519.2,0.91,1,1.14,1.65,490.7,0.9
5,Matrix_Multiplication,Out-of-Order,1.66,526.6,0.86,1,1.16,1.68,523.6,0.86
6,Matrix_Multiplication,Out-of-Order,1.59,509.6,0.84,1,1.11,1.63,504.4,0.84
7,Matrix_Multiplication,Out-of-Order,1.97,500.9,0.85,1,1.38,1.99,496.5,0.85
8,Matrix_Multiplication,Out-of-Order,1.7,513.1,0.82,1,1.19,1.69,510.0,0.83
9,Matrix_Multiplication,Out-of-Order,1.64,505.7,0.87,1,1.15,1.65,511.0,0.89
10,Matrix_Multiplication,Out-of-Order,1.86,527.2,0.89,1,1.31,1.94,552.4,0.89
1,Matrix_Multiplication,Out-of-Order,1.78,507.1,0.83,1,1.25,1.82,524.3,0.85
2,Matrix_Multiplication,Out-of-Order,1.88,514.8,0.91,1,1.31,1.92,524.4,0.92
3,Matrix_Multiplication,Out-of-Order,1.98,502.4,0.87,1,1.39,1.98,505.4,0.88
4,Matrix_Multiplication,Out-of-Order,1.72,518.5,0.85,1,1.2,1.66,508.0,0.84
5,Matrix_Multiplication,Out-of-Order,1.68,503.2,0.86,1,1.18,1.68,512.2,0.88
6,Matrix_Multiplication,Out-of-Order,1.61,524.4,0.87,1,1.13,1.6,521.6,0.89
7,Matrix_Multiplication,Out-of-Order,1.64,504.6,0.88,1,1.15,1.61,506.8,0.9
8,Matrix_Multiplication,Out-of-Order,1.64,503.1,0.82,1,1.14,1.74,507.7,0.82
9,Matrix_Multiplication,Out-of-Order,1.69,522.6,0.84,1,1.18,1.75,526.0,0.83
10,Matrix_Multiplication,Out-of-Order,1.75,514.0,0.84,1,1.22,1.79,510.7,0.84
1,Matrix_Multiplication,Out-of-Order,1.63,508.4,0.9,1,1.14,1.6,513.0,0.9
2,Matrix_Multiplication,Out-of-Order,1.58,503.5,0.92,1,1.11,1.57,482.9,0.93
3,Matrix_Multiplication,Out-of-Order,1.84,510.2,0.89,1,1.29,1.92,515.2,0.89
4,Matrix_Multiplication,Out-of-Order,1.78,511.0,0.84,1,1.25,1.75,501.7,0.82
5,Matrix_Multiplication,Out-of-Order,1.52,512.7,0.87,1,1.06,1.54,512.3,0.85
6,Matrix_Multiplication,Out-of-Order,1.69,528.6,0.86,1,1.19,1.69,545.9,0.84
7,Matrix_Multiplication,Out-of-Order,1.83,512.9,0.85,1,1.28,1.93,508.2,0.87
8,Matrix_Multiplication,Out-of-Order,1.58,507.0,0.85,1,1.1,1.5,474.1,0.84
9,Matrix_Multiplication,Out-of-Order,1.86,500.0,0.9,1,1.3,1.9,493.6,0.91
10,Matrix_Multiplication,Out-of-Order,1.85,511.7,0.86,1,1.29,1.83,533.6,0.84
1,Matrix_Multiplication,Out-of-Order,1.64,508.6,0.84,1,1.15,1.66,496.0,0.84
2,Matrix_Multiplication,Out-of-Order,1.73,529.2,0.86,1,1.21,1.69,532.5,0.86
3,Matrix_Multiplication,Out-of-Order,1.7,520.2,0.86,1,1.19,1.74,527.0,0.86
4,Matrix_Multiplication,Out-of-Order,1.75,517.9,0.83,1,1.22,1.78,515.7,0.82
5,Matrix_Multiplication,Out-of-Order,1.7,515.4,0.88,1,1.19,1.68,517.2,0.87
6,Matrix_Multiplication,Out-of-Order,1.54,508.4,0.88,1,1.08,1.47,519.4,0.86
7,Matrix_Multiplication,Out-of-Order,1.68,505.9,0.87,1,1.18,1.76,490.1,0.86
8,Matrix_Multiplication,Out-of-Order,1.81,524.7,0.87,1,1.26,1.79,519.2,0.86
9,Matrix_Multiplication,Out-of-Order,1.62,513.4,0.85,1,1.13,1.52,514.2,0.86
10,Matrix_Multiplication,Out-of-Order,1.62,500.8,0.89,1,1.13,1.63,487.3,0.9
1,Matrix_Multiplication,Out-of-Order,1.62,506.0,0.88,1,1.13,1.63,513.9,0.87
2,Matrix_Multiplication,Out-of-Order,1.72,523.8,0.87,1,1.2,1.73,511.3,0.86
3,Matrix_Multiplication,Out-of-Order,1.93,509.5,0.87,1,1.35,1.93,531.3,0.86
4,Matrix_Multiplication,Out-of-Order,1.71,550.0,0.89,1,1.19,1.77,560.8,0.89
5,Matrix_Multiplication,Out-of-Order,1.69,512.8,0.89,1,1.18,1.67,503.4,0.88
6,Matrix_Multiplication,Out-of-Order,1.6,500.4,0.85,1,1.12,1.61,491.5,0.85
7,Matrix_Multiplication,Out-of-Order,1.66,502.0,0.9,1,1.16,1.66,498.1,0.9
8,Matrix_Multiplication,Out-of-Order,1.64,501.4,0.86,1,1.15,1.66,513.0,0.85
9,Matrix_Multiplication,Out-of-Order,1.57,508.7,0.84,1,1.1,1.49,519.1,0.86
10,Matrix_Multiplication,Out-of-Order,1.75,531.3,0.88,1,1.22,1.7,517.5,0.89
1,Matrix_Multiplication,Out-of-Order,1.75,533.7,0.84,1,1.23,1.73,538.2,0.83
2,Matrix_Multiplication,Out-of-Order,1.65,508.5,0.89,1,1.15,1.57,520.9,0.88
3,Matrix_Multiplication,Out-of-Order,2.09,510.5,0.9,1,1.46,2.11,522.3,0.91
4,Matrix_Multiplication,Out-of-Order,1.69,500.8,0.86,1,1.19,1.75,467.1,0.87
5,Matrix_Multiplication,Out-of-Order,1.76,518.5,0.88,1,1.23,1.77,517.5,0.88
6,Matrix_Multiplication,Out-of-Order,1.74,511.2,0.86,1,1.22,1.77,505.8,0.86
7,Matrix_Multiplication,Out-of-Order,1.72,507.2,0.86,1,1.2,1.72,514.2,0.87
8,Matrix_Multiplication,Out-of-Order,1.75,511.5,0.86,1,1.23,1.67,517.9,0.85
9,Matrix_Multiplication,Out-of-Order,1.88,512.4,0.88,1,1.31,1.92,503.8,0.86
10,Matrix_Multiplication,Out-of-Order,1.7,513.9,0.87,1,1.19,1.64,508.9,0.88
1,Matrix_Multiplication,Out-of-Order,1.69,502.6,0.87,1,1.19,1.7,520.0,0.87
2,Matrix_Multiplication,Out-of-Order,1.58,509.2,0.89,1,1.11,1.56,501.8,0.9
3,Matrix_Multiplication,Out-of-Order,1.8,516.1,0.82,1,1.26,1.8,554.2,0.81
4,Matrix_Multiplication,Out-of-Order,1.77,510.8,0.87,1,1.24,1.82,524.4,0.89
5,Matrix_Multiplication,Out-of-Order,1.69,511.0,0.85,1,1.18,1.76,518.6,0.83
6,Matrix_Multiplication,Out-of-Order,1.83,513.5,0.87,1,1.28,1.87,515.5,0.88
7,Matrix_Multiplication,Out-of-Order,1.63,515.3,0.85,1,1.14,1.62,507.6,0.85
8,Matrix_Multiplication,Out-of-Order,1.68,502.4,0.84,1,1.18,1.67,508.7,0.83
9,Matrix_Multiplication,Out-of-Order,1.69,509.0,0.91,1,1.18,1.65,515.0,0.93
10,Matrix_Multiplication,Out-of-Order,1.8,504.3,0.91,1,1.26,1.75,484.0,0.89
1,Matrix_Multiplication,Out-of-Order,1.6,521.2,0.83,1,1.12,1.64,524.6,0.81
2,Matrix_Multiplication,Out-of-Order,1.57,509.7,0.9,1,1.1,1.58,492.5,0.9
3,Matrix_Multiplication,Out-of-Order,1.66,519.0,0.89,1,1.16,1.64,497.8,0.89
4,Matrix_Multiplication,Out-of-Order,1.76,509.5,0.86,1,1.23,1.85,513.9,0.84
5,Matrix_Multiplication,Out-of-Order,1.81,508.7,0.87,1,1.27,1.83,477.5,0.87
6,Matrix_Multiplication,Out-of-Order,1.64,530.1,0.86,1,1.15,1.65,513.8,0.85
7,Matrix_Multiplication,Out-of-Order,1.84,509.4,0.87,1,1.29,1.89,498.8,0.87
8,Matrix_Multiplication,Out-of-Order,1.52,502.6,0.91,1,1.07,1.49,493.0,0.91
9,Matrix_Multiplication,Out-of-Order,1.69,522.9,0.9,1,1.19,1.72,545.4,0.9
10,Matrix_Multiplication,Out-of-Order,1.74,503.5,0.86,1,1.22,1.76,488.1,0.86
1,Matrix_Multiplication,Out-of-Order,1.71,529.1,0.88,1,1.2,1.64,544.3,0.89
2,Matrix_Multiplication,Out-of-Order,1.72,536.2,0.88,1,1.2,1.66,558.5,0.88
3,Matrix_Multiplication,Out-of-Order,1.69,523.1,0.89,1,1.18,1.68,533.4,0.9
4,Matrix_Multiplication,Out-of-Order,1.68,568.6,0.86,1,1.18,1.64,564.9,0.86
5,Matrix_Multiplication,Out-of-Order,1.7,505.6,0.86,1,1.19,1.73,520.2,0.87
6,Matrix_Multiplication,Out-of-Order,1.78,557.9,0.87,1,1.25,1.75,561.6,0.86
7,Matrix_Multiplication,Out-of-Order,1.69,504.5,0.85,1,1.18,1.67,520.0,0.85
8,Matrix_Multiplication,Out-of-Order,1.74,529.8,0.87,1,1.22,1.7,521.1,0.86
9,Matrix_Multiplication,Out-of-Order,1.79,503.9,0.85,1,1.25,1.77,501.3,0.86
10,Matrix_Multiplication,Out-of-Order,1.54,502.6,0.88,1,1.08,1.54,509.0,0.86
1,Matrix_Multiplication,Out-of-Order,1.78,515.7,0.87,1,1.24,1.78,540.3,0.85
2,Matrix_Multiplication,Out-of-Order,1.88,506.6,0.85,1,1.32,1.95,508.4,0.84
3,Matrix_Multiplication,Out-of-Order,1.62,506.9,0.85,1,1.14,1.61,502.3,0.85
4,Matrix_Multiplication,Out-of-Order,1.72,508.2,0.81,1,1.2,1.73,506.1,0.82
5,Matrix_Multiplication,Out-of-Order,1.57,535.9,0.87,1,1.1,1.6,533.1,0.87
6,Matrix_Multiplication,Out-of-Order,1.81,517.1,0.88,1,1.27,1.92,533.4,0.88
7,Matrix_Multiplication,Out-of-Order,1.64,500.1,0.79,1,1.14,1.64,516.4,0.79
8,Matrix_Multiplication,Out-of-Order,1.72,509.4,0.86,1,1.2,1.75,509.9,0.84
9,Matrix_Multiplication,Out-of-Order,1.69,523.0,0.9,1,1.18,1.7,538.1,0.91
10,Matrix_Multiplication,Out-of-Order,1.76,502.8,0.86,1,1.23,1.87,528.0,0.89
1,Matrix_Multiplication,Out-of-Order,1.8,501.0,0.84,1,1.26,1.88,492.4,0.85
2,Matrix_Multiplication,Out-of-Order,1.73,558.4,0.89,1,1.21,1.79,578.0,0.91
3,Matrix_Multiplication,Out-of-Order,1.7,506.1,0.92,1,1.19,1.68,514.9,0.91
4,Matrix_Multiplication,Out-of-Order,1.6,502.9,0.87,1,1.12,1.54,506.9,0.86
5,Matrix_Multiplication,Out-of-Order,1.71,570.1,0.86,1,1.2,1.66,569.2,0.83
6,Matrix_Multiplication,Out-of-Order,1.75,513.6,0.93,1,1.22,1.77,494.5,0.93
7,Matrix_Multiplication,Out-of-Order,1.62,546.2,0.9,1,1.13,1.59,518.8,0.91
8,Matrix_Multiplication,Out-of-Order,1.75,500.4,0.87,1,1.22,1.74,497.8,0.87
9,Matrix_Multiplication,Out-of-Order,1.75,500.3,0.88,1,1.23,1.74,467.3,0.87
10,Matrix_Multiplication,Out-of-Order,1.63,500.0,0.87,1,1.14,1.61,508.2,0.87
1,Matrix_Multiplication,Out-of-Order,1.75,506.7,0.87,1,1.22,1.67,503.4,0.87
2,Matrix_Multiplication,Out-of-Order,1.63,538.6,0.89,1,1.14,1.62,514.7,0.89
3,Matrix_Multiplication,Out-of-Order,1.58,528.7,0.89,1,1.11,1.55,535.3,0.89
4,Matrix_Multiplication,Out-of-Order,1.76,522.2,0.85,1,1.23,1.73,518.9,0.84
5,Matrix_Multiplication,Out-of-Order,1.74,509.1,0.89,1,1.22,1.69,495.0,0.9
6,Matrix_Multiplication,Out-of-Order,1.74,512.2,0.83,1,1.22,1.77,536.2,0.83
7,Matrix_Multiplication,Out-of-Order,1.62,513.6,0.86,1,1.13,1.64,489.6,0.88
8,Matrix_Multiplication,Out-of-Order,1.62,502.7,0.87,1,1.13,1.67,480.9,0.88
9,Matrix_Multiplication,Out-of-Order,1.81,511.7,0.87,1,1.27,1.77,485.5,0.85
10,Matrix_Multiplication,Out-of-Order,1.56,505.8,0.9,1,1.09,1.52,515.7,0.91
1,Matrix_Multiplication,Out-of-Order,1.55,517.0,0.86,1,1.08,1.57,536.1,0.86
2,Matrix_Multiplication,Out-of-Order,1.71,521.3,0.83,1,1.2,1.68,542.9,0.81
3,Matrix_Multiplication,Out-of-Order,1.88,525.9,0.87,1,1.32,1.91,527.3,0.85
4,Matrix_Multiplication,Out-of-Order,1.77,506.6,0.85,1,1.24,1.79,491.1,0.86
5,Matrix_Multiplication,Out-of-Order,1.65,509.0,0.87,1,1.15,1.68,514.3,0.87
6,Matrix_Multiplication,Out-of-Order,1.63,506.9,0.87,1,1.14,1.62,521.5,0.87
7,Matrix_Multiplication,Out-of-Order,1.77,504.0,0.86,1,1.24,1.74,498.1,0.85
8,Matrix_Multiplication,Out-of-Order,1.86,501.9,0.85,1,1.3,1.89,485.6,0.85
9,Matrix_Multiplication,Out-of-Order,1.63,506.3,0.88,1,1.14,1.64,516.5,0.88
10,Matrix_Multiplication,Out-of-Order,1.71,500.3,0.88,1,1.2,1.78,498.5,0.88
1,Matrix_Multiplication,Out-of-Order,1.72,505.6,0.92,1,1.21,1.7,497.9,0.92
2,Matrix_Multiplication,Out-of-Order,1.64,510.5,0.82,1,1.15,1.71,512.0,0.82
3,Matrix_Multiplication,Out-of-Order,1.81,547.0,0.88,1,1.27,1.88,551.8,0.86
4,Matrix_Multiplication,Out-of-Order,1.79,504.4,0.84,1,1.25,1.74,502.8,0.85
5,Matrix_Multiplication,Out-of-Order,1.73,522.7,0.85,1,1.21,1.67,535.6,0.84
6,Matrix_Multiplication,Out-of-Order,1.61,510.5,0.88,1,1.13,1.63,522.4,0.86
7,Matrix_Multiplication,Out-of-Order,1.73,500.9,0.86,1,1.21,1.73,490.8,0.84
8,Matrix_Multiplication,Out-of-Order,1.55,539.8,0.88,1,1.09,1.58,536.9,0.9
9,Matrix_Multiplication,Out-of-Order,1.7,535.5,0.86,1,1.19,1.77,524.4,0.86
10,Matrix_Multiplication,Out-of-Order,1.74,533.5,0.87,1,1.22,1.72,534.9,0.88
1,Matrix_Multiplication,Out-of-Order,1.65,524.5,0.87,1,1.15,1.69,519.9,0.87
2,Matrix_Multiplication,Out-of-Order,1.79,505.1,0.87,1,1.26,1.83,491.9,0.88
3,Matrix_Multiplication,Out-of-Order,1.63,537.8,0.89,1,1.14,1.6,535.9,0.87
4,Matrix_Multiplication,Out-of-Order,1.72,539.4,0.87,1,1.21,1.69,546.3,0.87
5,Matrix_Multiplication,Out-of-Order,1.71,508.5,0.92,1,1.2,1.75,514.2,0.9
6,Matrix_Multiplication,Out-of-Order,1.69,558.9,0.9,1,1.18,1.69,546.4,0.89
7,Matrix_Multiplication,Out-of-Order,1.53,509.7,0.86,1,1.07,1.58,505.0,0.86
8,Matrix_Multiplication,Out-of-Order,1.83,506.4,0.94,1,1.28,1.82,501.4,0.93
9,Matrix_Multiplication,Out-of-Order,1.52,504.4,0.82,1,1.06,1.46,491.8,0.82
10,Matrix_Multiplication,Out-of-Order,1.65,516.1,0.88,1,1.15,1.65,486.5,0.86
1,Matrix_Multiplication,Out-of-Order,1.61,502.4,0.88,1,1.12,1.58,494.6,0.9
2,Matrix_Multiplication,Out-of-Order,1.61,536.1,0.87,1,1.13,1.62,512.0,0.86
3,Matrix_Multiplication,Out-of-Order,1.71,505.1,0.84,1,1.2,1.77,509.6,0.82
4,Matrix_Multiplication,Out-of-Order,1.73,527.3,0.87,1,1.21,1.7,547.6,0.87
5,Matrix_Multiplication,Out-of-Order,1.7,524.1,0.87,1,1.19,1.61,502.1,0.88
6,Matrix_Multiplication,Out-of-Order,1.68,521.6,0.87,1,1.18,1.74,526.9,0.88
7,Matrix_Multiplication,Out-of-Order,1.68,517.2,0.9,1,1.18,1.68,489.2,0.87
8,Matrix_Multiplication,Out-of-Order,1.82,501.1,0.89,1,1.27,1.87,511.1,0.9
9,Matrix_Multiplication,Out-of-Order,1.67,505.9,0.85,1,1.17,1.73,485.0,0.84
10,Matrix_Multiplication,Out-of-Order,1.82,502.9,0.91,1,1.27,1.8,495.8,0.91
1,Matrix_Multiplication,Out-of-Order,1.65,500.6,0.9,1,1.16,1.6,469.9,0.9
2,Matrix_Multiplication,Out-of-Order,1.8,506.0,0.86,1,1.26,1.78,502.0,0.87
3,Matrix_Multiplication,Out-of-Order,1.78,506.4,0.9,1,1.25,1.76,505.7,0.91
4,Matrix_Multiplication,Out-of-Order,1.85,505.4,0.85,1,1.3,1.78,496.7,0.86
5,Matrix_Multiplication,Out-of-Order,1.73,520.4,0.9,1,1.21,1.74,499.3,0.9
6,Matrix_Multiplication,Out-of-Order,1.93,504.7,0.79,1,1.35,1.92,502.0,0.78
7,Matrix_Multiplication,Out-of-Order,1.84,501.4,0.88,1,1.29,1.84,520.7,0.87
8,Matrix_Multiplication,Out-of-Order,1.61,501.7,0.86,1,1.12,1.61,501.9,0.87
9,Matrix_Multiplication,Out-of-Order,1.68,508.4,0.83,1,1.18,1.69,497.7,0.81
10,Matrix_Multiplication,Out-of-Order,1.67,501.2,0.88,1,1.17,1.62,491.6,0.89
1,Matrix_Multiplication,Out-of-Order,1.84,524.0,0.86,1,1.29,1.88,515.9,0.87
2,Matrix_Multiplication,Out-of-Order,1.75,502.2,0.88,1,1.22,1.79,514.1,0.88
3,Matrix_Multiplication,Out-of-Order,1.71,501.3,0.9,1,1.2,1.61,502.8,0.89
4,Matrix_Multiplication,Out-of-Order,1.78,514.1,0.91,1,1.25,1.8,498.8,0.9
5,Matrix_Multiplication,Out-of-Order,1.79,508.5,0.86,1,1.25,1.69,518.0,0.83
6,Matrix_Multiplication,Out-of-Order,1.75,503.4,0.89,1,1.22,1.74,534.8,0.89
7,Matrix_Multiplication,Out-of-Order,1.75,509.1,0.87,1,1.23,1.78,516.0,0.88
8,Matrix_Multiplication,Out-of-Order,1.7,521.1,0.89,1,1.19,1.64,512.1,0.87
9,Matrix_Multiplication,Out-of-Order,1.76,520.6,0.87,1,1.24,1.86,510.9,0.87
10,Matrix_Multiplication,Out-of-Order,1.74,530.0,0.9,1,1.22,1.71,524.8,0.89
1,Matrix_Multiplication,Out-of-Order,1.82,568.5,0.86,1,1.27,1.76,588.9,0.87
2,Matrix_Multiplication,Out-of-Order,1.6,504.3,0.88,1,1.12,1.61,488.5,0.88
3,Matrix_Multiplication,Out-of-Order,1.64,514.7,0.89,1,1.15,1.59,487.9,0.88
4,Matrix_Multiplication,Out-of-Order,1.59,535.1,0.87,1,1.11,1.58,535.0,0.88
