Iteration,Algorithm,Core Type,IPC,Memory Usage (MB),Cache Hit Rate,Action,Reward,Next IPC,Next Memory Usage (MB),Next Cache Hit Rate
3,Convolution,Out-of-Order,3.46,472.7,0.96,1,2.42,3.55,476.3,0.97
4,Convolution,Out-of-Order,3.16,503.9,0.92,1,2.21,3.14,492.4,0.92
5,Convolution,Out-of-Order,3.25,506.3,0.94,1,2.28,3.23,514.4,0.94
6,Convolution,Out-of-Order,3.09,476.9,0.94,1,2.16,3.15,482.5,0.95
7,Convolution,Out-of-Order,3.09,483.6,0.97,1,2.16,3.1,483.2,0.96
8,Convolution,Out-of-Order,3.04,489.8,0.96,1,2.13,3.07,501.6,0.95
9,Convolution,Out-of-Order,3.07,491.7,0.97,1,2.15,3.15,509.6,0.96
10,Convolution,Out-of-Order,3.22,475.8,0.94,1,2.25,3.25,473.2,0.94
1,Convolution,Out-of-Order,3.08,459.0,0.98,1,2.15,3.08,450.9,0.99
2,Convolution,Out-of-Order,3.2,482.1,0.95,1,2.24,3.2,474.8,0.96
3,Convolution,Out-of-Order,3.1,492.3,0.96,1,2.17,3.2,477.4,0.95
4,Convolution,Out-of-Order,2.93,469.7,0.94,1,2.05,2.87,477.9,0.95
5,Convolution,Out-of-Order,3.12,477.1,0.95,1,2.18,3.12,495.4,0.96
6,Convolution,Out-of-Order,2.99,460.4,0.95,1,2.09,2.92,448.6,0.94
7,Convolution,Out-of-Order,2.92,486.6,0.98,1,2.04,2.9,454.5,0.97
8,Convolution,Out-of-Order,3.18,468.3,0.95,1,2.23,3.18,460.0,0.96
9,Convolution,Out-of-Order,3.1,486.7,0.95,1,2.17,3.09,479.1,0.96
10,Convolution,Out-of-Order,3.12,466.7,0.95,1,2.19,3.16,485.1,0.96
1,Convolution,Out-of-Order,3.21,497.6,0.95,1,2.24,3.24,491.8,0.96
2,Convolution,Out-of-Order,3.24,493.4,0.97,1,2.27,3.21,479.2,0.98
3,Convolution,Out-of-Order,3.05,469.4,0.97,1,2.13,3.06,478.5,0.95
4,Convolution,Out-of-Order,3.21,473.2,0.98,1,2.25,3.24,456.7,0.98
5,Convolution,Out-of-Order,3.08,503.8,0.91,1,2.15,3.08,473.9,0.91
6,Convolution,Out-of-Order,3.02,507.5,0.91,1,2.11,2.97,514.5,0.91
7,Convolution,Out-of-Order,3.17,469.8,0.95,1,2.22,3.16,456.4,0.95
8,Convolution,Out-of-Order,3.09,485.0,0.91,1,2.16,3.07,477.2,0.9
9,Convolution,Out-of-Order,3.13,504.4,0.93,1,2.19,3.07,523.9,0.94
10,Convolution,Out-of-Order,3.06,473.2,0.96,1,2.14,3.02,466.2,0.96
1,Convolution,Out-of-Order,3.17,491.6,0.97,1,2.22,3.02,490.8,0.96
2,Convolution,Out-of-Order,3.11,495.5,0.93,1,2.18,3.14,518.9,0.96
3,Convolution,Out-of-Order,3.11,470.1,0.95,1,2.18,3.02,499.2,0.94
4,Convolution,Out-of-Order,2.9,466.2,0.98,1,2.03,2.9,461.6,0.99
5,Convolution,Out-of-Order,3.16,496.5,0.97,1,2.21,3.05,496.4,0.97
6,Convolution,Out-of-Order,2.94,478.0,0.96,1,2.06,2.94,429.4,0.97
7,Convolution,Out-of-Order,3.08,461.9,0.96,1,2.15,3.05,465.9,0.95
8,Convolution,Out-of-Order,3.19,494.7,0.95,1,2.23,3.17,521.6,0.96
9,Convolution,Out-of-Order,2.99,479.9,0.95,1,2.09,2.99,478.7,0.96
10,Convolution,Out-of-Order,3.13,479.7,0.92,1,2.19,3.23,479.2,0.92
1,Convolution,Out-of-Order,3.22,485.5,0.98,1,2.26,3.3,450.8,0.99
2,Convolution,Out-of-Order,2.88,469.3,0.94,1,2.02,2.77,479.5,0.95
3,Convolution,Out-of-Order,3.25,499.5,0.95,1,2.27,3.23,491.5,0.94
4,Convolution,Out-of-Order,3.03,489.9,0.95,1,2.12,3.08,500.9,0.94
5,Convolution,Out-of-Order,2.98,461.2,0.94,1,2.08,3.04,461.4,0.92
6,Convolution,Out-of-Order,3.31,506.7,0.97,1,2.32,3.36,458.8,0.96
7,Convolution,Out-of-Order,3.14,470.7,0.96,1,2.2,3.18,467.1,0.97
8,Convolution,Out-of-Order,3.13,490.0,0.97,1,2.19,3.16,494.7,0.97
9,Convolution,Out-of-Order,3.1,493.0,0.92,1,2.17,3.07,493.8,0.93
10,Convolution,Out-of-Order,3.08,468.5,0.94,1,2.15,3.1,477.5,0.95
1,Convolution,Out-of-Order,2.87,459.1,0.93,1,2.01,2.96,444.7,0.92
2,Convolution,Out-of-Order,3.47,491.7,0.96,1,2.43,3.4,494.2,0.95
3,Convolution,Out-of-Order,3.03,475.7,0.93,1,2.12,3.14,461.8,0.92
4,Convolution,Out-of-Order,3.08,501.2,0.93,1,2.16,3.08,504.6,0.92
5,Convolution,Out-of-Order,3.3,465.3,0.96,1,2.31,3.33,458.7,0.95
6,Convolution,Out-of-Order,3.03,455.8,0.93,1,2.12,2.94,489.5,0.92
7,Convolution,Out-of-Order,3.05,500.9,0.93,1,2.13,3.24,520.4,0.93
8,Convolution,Out-of-Order,3.35,485.9,0.96,1,2.35,3.31,492.7,0.96
9,Convolution,Out-of-Order,3.02,495.6,0.96,1,2.11,2.9,504.4,0.96
10,Convolution,Out-of-Order,3.27,464.4,0.96,1,2.29,3.29,480.2,0.95
1,Convolution,Out-of-Order,3.17,490.1,0.94,1,2.22,3.14,487.6,0.94
2,Convolution,Out-of-Order,3.16,482.8,0.93,1,2.21,3.18,504.0,0.94
3,Convolution,Out-of-Order,3.18,485.7,0.94,1,2.22,3.23,481.2,0.94
4,Convolution,Out-of-Order,3.28,453.6,0.93,1,2.29,3.29,455.9,0.93
5,Convolution,Out-of-Order,3.01,490.0,0.95,1,2.11,3.01,505.6,0.94
6,Convolution,Out-of-Order,3.15,466.8,0.97,1,2.2,3.2,457.3,0.99
7,Convolution,Out-of-Order,3.23,490.2,0.97,1,2.26,3.28,501.6,0.96
8,Convolution,Out-of-Order,3.09,477.9,0.97,1,2.16,3.09,486.7,0.96
9,Convolution,Out-of-Order,2.98,498.6,0.96,1,2.09,3.04,513.6,0.95
10,Convolution,Out-of-Order,3.09,490.6,0.95,1,2.17,3.1,476.9,0.94
1,Convolution,Out-of-Order,2.9,454.6,0.95,1,2.03,2.85,439.5,0.95
2,Convolution,Out-of-Order,3.0,489.7,0.92,1,2.1,3.01,474.8,0.92
3,Convolution,Out-of-Order,3.21,481.1,0.95,1,2.25,3.16,475.7,0.94
4,Convolution,Out-of-Order,3.13,456.6,0.97,1,2.19,3.17,460.1,0.96
5,Convolution,Out-of-Order,3.05,497.3,0.96,1,2.14,3.03,504.0,0.97
6,Convolution,Out-of-Order,3.03,484.2,0.96,1,2.12,3.08,480.3,0.96
7,Convolution,Out-of-Order,3.2,452.2,0.93,1,2.24,3.16,445.3,0.94
8,Convolution,Out-of-Order,2.93,494.0,0.98,1,2.05,2.93,498.9,0.98
9,Convolution,Out-of-Order,3.04,481.3,0.99,1,2.13,3.0,462.9,0.99
10,Convolution,Out-of-Order,3.17,471.6,0.92,1,2.22,3.22,448.9,0.92
1,Convolution,Out-of-Order,3.02,506.0,0.94,1,2.12,2.95,516.3,0.92
2,Convolution,Out-of-Order,3.01,489.3,0.93,1,2.11,3.03,477.3,0.93
3,Convolution,Out-of-Order,3.49,472.7,0.93,1,2.44,3.61,491.3,0.92
4,Convolution,Out-of-Order,3.18,454.0,0.94,1,2.23,3.23,450.3,0.94
5,Convolution,Out-of-Order,3.28,458.4,0.95,1,2.29,3.17,447.8,0.95
6,Convolution,Out-of-Order,3.21,470.7,0.97,1,2.25,3.29,476.2,0.96
7,Convolution,Out-of-Order,3.33,466.5,0.96,1,2.33,3.32,481.9,0.95
8,Convolution,Out-of-Order,3.06,453.0,0.94,1,2.14,3.04,433.1,0.92
9,Convolution,Out-of-Order,3.06,501.3,0.98,1,2.14,3.15,496.0,0.97
10,Convolution,Out-of-Order,3.11,480.5,0.91,1,2.18,3.01,481.9,0.91
1,Convolution,Out-of-Order,3.0,455.0,0.94,1,2.1,2.96,459.1,0.95
2,Convolution,Out-of-Order,3.01,494.4,0.92,1,2.11,2.96,496.4,0.9
3,Convolution,Out-of-Order,3.16,462.9,0.93,1,2.21,3.12,450.4,0.92
4,Convolution,Out-of-Order,3.17,488.5,0.95,1,2.22,3.27,472.6,0.96
5,Convolution,Out-of-Order,3.07,479.3,0.93,1,2.15,3.14,490.1,0.92
6,Convolution,Out-of-Order,3.23,480.2,0.96,1,2.26,3.34,458.3,0.96
7,Convolution,Out-of-Order,2.95,488.9,0.94,1,2.07,2.91,505.9,0.94
8,Convolution,Out-of-Order,3.05,456.7,0.93,1,2.14,3.02,462.2,0.92
9,Convolution,Out-of-Order,3.1,498.8,0.97,1,2.17,3.11,498.6,0.98
10,Convolution,Out-of-Order,3.23,476.6,0.91,1,2.26,3.23,500.2,0.91
1,Convolution,Out-of-Order,3.02,464.6,0.97,1,2.11,3.11,460.2,0.95
2,Convolution,Out-of-Order,3.23,470.7,0.98,1,2.26,3.28,457.3,0.98
3,Convolution,Out-of-Order,2.92,462.7,0.97,1,2.04,2.86,460.5,0.97
4,Convolution,Out-of-Order,2.95,454.9,0.91,1,2.07,2.86,440.0,0.91
5,Convolution,Out-of-Order,3.16,495.4,0.93,1,2.21,3.18,509.1,0.92
6,Convolution,Out-of-Order,3.11,493.8,0.96,1,2.17,3.15,507.6,0.95
7,Convolution,Out-of-Order,3.02,495.2,0.97,1,2.11,3.05,505.3,0.97
8,Convolution,Out-of-Order,3.14,465.9,0.97,1,2.2,3.09,454.1,0.96
9,Convolution,Out-of-Order,3.02,487.9,0.96,1,2.11,2.93,478.6,0.95
10,Convolution,Out-of-Order,3.31,453.4,0.93,1,2.32,3.25,447.4,0.94
1,Convolution,Out-of-Order,2.85,452.2,0.96,1,1.99,2.88,441.7,0.97
2,Convolution,Out-of-Order,3.14,455.8,0.94,1,2.2,3.02,457.7,0.94
3,Convolution,Out-of-Order,3.01,461.3,0.96,1,2.11,2.9,472.4,0.96
4,Convolution,Out-of-Order,3.15,454.6,0.96,1,2.21,3.22,451.7,0.96
5,Convolution,Out-of-Order,3.18,474.6,0.94,1,2.22,3.23,467.4,0.95
6,Convolution,Out-of-Order,3.15,504.0,0.94,1,2.2,3.12,494.8,0.94
7,Convolution,Out-of-Order,3.04,487.1,0.95,1,2.13,3.04,490.0,0.94
8,Convolution,Out-of-Order,3.03,494.2,0.94,1,2.12,2.97,500.8,0.92
9,Convolution,Out-of-Order,3.08,478.3,0.97,1,2.16,3.04,452.9,0.95
10,Convolution,Out-of-Order,3.15,467.8,0.97,1,2.21,3.14,462.5,0.97
1,Convolution,Out-of-Order,3.17,464.3,0.91,1,2.22,3.22,468.3,0.91
2,Convolution,Out-of-Order,2.88,456.1,0.96,1,2.02,2.81,458.1,0.95
3,Convolution,Out-of-Order,3.08,460.4,0.93,1,2.15,3.07,448.6,0.92
4,Convolution,Out-of-Order,3.07,506.1,0.94,1,2.15,3.12,494.7,0.94
5,Convolution,Out-of-Order,3.02,478.3,0.95,1,2.11,2.98,478.8,0.95
6,Convolution,Out-of-Order,3.11,455.2,0.98,1,2.18,3.02,436.2,0.98
7,Convolution,Out-of-Order,3.11,488.6,0.98,1,2.17,3.11,488.5,0.99
8,Convolution,Out-of-Order,3.19,495.0,0.94,1,2.23,3.15,511.6,0.92
9,Convolution,Out-of-Order,3.04,497.4,0.92,1,2.12,3.04,500.7,0.93
10,Convolution,Out-of-Order,3.04,502.0,0.97,1,2.12,3.05,515.6,0.96
1,Convolution,Out-of-Order,3.07,504.1,0.94,1,2.15,2.99,503.6,0.94
2,Convolution,Out-of-Order,3.17,454.0,1.0,1,2.22,3.23,442.3,1.0
3,Convolution,Out-of-Order,3.01,481.2,0.94,1,2.11,2.96,445.0,0.94
4,Convolution,Out-of-Order,3.14,458.3,0.94,1,2.2,3.03,443.6,0.94
5,Convolution,Out-of-Order,3.12,452.4,0.96,1,2.18,3.13,454.6,0.96
6,Convolution,Out-of-Order,3.01,466.4,0.98,1,2.1,2.97,462.3,0.99
7,Convolution,Out-of-Order,3.08,477.3,0.94,1,2.16,3.01,480.0,0.94
8,Convolution,Out-of-Order,3.12,479.7,0.92,1,2.18,3.25,466.7,0.91
9,Convolution,Out-of-Order,3.13,491.1,0.95,1,2.19,3.21,512.3,0.96
10,Convolution,Out-of-Order,3.19,457.2,0.95,1,2.23,3.16,441.8,0.94
1,Convolution,Out-of-Order,3.19,505.1,1.0,1,2.23,3.13,515.9,1.0
2,Convolution,Out-of-Order,3.29,501.7,0.97,1,2.3,3.23,491.2,0.97
3,Convolution,Out-of-Order,2.99,454.0,0.94,1,2.09,2.86,453.8,0.96
4,Convolution,Out-of-Order,3.01,462.7,0.95,1,2.11,3.0,455.9,0.95
5,Convolution,Out-of-Order,3.05,496.7,0.94,1,2.13,3.12,489.9,0.95
6,Convolution,Out-of-Order,3.16,477.1,0.92,1,2.21,3.07,455.2,0.91
7,Convolution,Out-of-Order,3.17,467.6,0.93,1,2.22,3.19,481.9,0.95
8,Convolution,Out-of-Order,3.02,495.4,0.96,1,2.11,3.1,494.0,0.96
9,Convolution,Out-of-Order,2.94,503.1,0.95,1,2.06,2.93,517.9,0.96
10,Convolution,Out-of-Order,3.25,498.1,0.97,1,2.27,3.22,501.2,0.99
1,Convolution,Out-of-Order,2.91,459.1,0.96,1,2.03,2.99,490.9,0.95
2,Convolution,Out-of-Order,3.0,482.1,1.0,1,2.1,2.96,497.3,1.0
3,Convolution,Out-of-Order,3.25,455.5,0.94,1,2.27,3.22,448.5,0.93
4,Convolution,Out-of-Order,3.03,452.5,0.98,1,2.12,3.04,456.5,0.96
5,Convolution,Out-of-Order,3.25,481.0,0.98,1,2.28,3.26,496.5,0.99
6,Convolution,Out-of-Order,3.03,454.2,0.93,1,2.12,2.98,417.8,0.93
7,Convolution,Out-of-Order,3.25,462.6,0.94,1,2.27,3.31,486.8,0.94
8,Convolution,Out-of-Order,3.08,457.1,0.97,1,2.15,3.0,436.4,0.99
9,Convolution,Out-of-Order,3.04,502.9,0.94,1,2.13,2.97,510.2,0.93
10,Convolution,Out-of-Order,3.15,469.7,0.97,1,2.2,3.1,502.9,0.98
1,Convolution,Out-of-Order,3.06,460.9,0.94,1,2.15,2.89,478.5,0.95
2,Convolution,Out-of-Order,3.34,503.1,0.95,1,2.34,3.31,520.7,0.95
3,Convolution,Out-of-Order,3.12,504.4,0.96,1,2.18,3.14,501.3,0.95
4,Convolution,Out-of-Order,3.09,485.6,0.93,1,2.16,3.17,474.3,0.94
5,Convolution,Out-of-Order,3.0,468.9,0.94,1,2.1,2.89,497.5,0.95
6,Convolution,Out-of-Order,3.18,463.0,0.95,1,2.22,3.24,479.1,0.94
7,Convolution,Out-of-Order,2.91,507.4,0.94,1,2.04,3.0,479.8,0.95
8,Convolution,Out-of-Order,3.6,464.3,0.93,1,2.52,3.58,476.4,0.94
9,Convolution,Out-of-Order,3.08,477.6,0.92,1,2.15,3.11,459.3,0.93
10,Convolution,Out-of-Order,3.14,491.4,0.91,1,2.2,3.2,505.5,0.89
1,Convolution,Out-of-Order,3.03,497.5,0.95,1,2.12,3.0,496.0,0.94
2,Convolution,Out-of-Order,3.31,490.5,0.96,1,2.32,3.4,480.4,0.97
3,Convolution,Out-of-Order,3.11,502.6,0.93,1,2.18,3.12,507.0,0.94
4,Convolution,Out-of-Order,2.96,482.9,0.94,1,2.07,3.01,502.3,0.95
5,Convolution,Out-of-Order,3.1,459.5,0.97,1,2.17,3.05,461.0,0.96
6,Convolution,Out-of-Order,2.94,455.2,0.95,1,2.06,2.95,469.6,0.94
7,Convolution,Out-of-Order,3.04,491.7,0.91,1,2.13,3.13,501.1,0.93
8,Convolution,Out-of-Order,3.39,458.5,0.92,1,2.37,3.31,472.3,0.91
9,Convolution,Out-of-Order,3.07,474.6,0.91,1,2.15,3.04,458.8,0.89
10,Convolution,Out-of-Order,3.19,461.5,0.98,1,2.24,3.16,430.3,0.98
1,Convolution,Out-of-Order,3.15,476.3,0.96,1,2.21,3.06,476.4,0.96
2,Convolution,Out-of-Order,3.09,503.5,0.96,1,2.17,3.09,498.4,0.96
3,Convolution,Out-of-Order,3.17,482.9,0.92,1,2.22,3.15,489.0,0.91
4,Convolution,Out-of-Order,3.31,462.3,0.94,1,2.32,3.2,484.1,0.95
5,Convolution,Out-of-Order,3.24,485.0,0.95,1,2.27,3.29,471.2,0.91
6,Convolution,Out-of-Order,3.17,478.9,0.97,1,2.22,3.16,507.3,0.98
7,Convolution,Out-of-Order,3.06,503.0,0.93,1,2.14,3.08,505.1,0.92
8,Convolution,Out-of-Order,2.91,468.8,0.94,1,2.04,2.8,467.7,0.95
9,Convolution,Out-of-Order,3.15,473.6,0.94,1,2.21,3.16,476.0,0.93
10,Convolution,Out-of-Order,3.42,452.8,0.97,1,2.39,3.47,441.4,0.98
1,Convolution,Out-of-Order,3.18,461.7,0.96,1,2.23,3.15,456.9,0.96
2,Convolution,Out-of-Order,2.94,465.0,0.95,1,2.06,2.9,456.9,0.96
3,Convolution,Out-of-Order,2.98,502.2,0.95,1,2.08,2.98,521.4,0.95
4,Convolution,Out-of-Order,3.24,495.0,0.92,1,2.27,3.2,491.4,0.91
5,Convolution,Out-of-Order,2.93,455.6,0.95,1,2.05,2.86,441.6,0.94
6,Convolution,Out-of-Order,3.33,458.9,0.95,1,2.33,3.28,452.7,0.94
7,Convolution,Out-of-Order,2.91,480.8,0.93,1,2.04,2.87,494.3,0.94
8,Convolution,Out-of-Order,2.9,463.1,0.93,1,2.03,2.89,473.3,0.92
9,Convolution,Out-of-Order,3.06,463.0,0.94,1,2.14,3.09,433.1,0.95
10,Convolution,Out-of-Order,2.98,478.2,0.95,1,2.08,2.85,498.6,0.95
1,Convolution,Out-of-Order,3.03,459.3,0.95,1,2.12,3.03,449.0,0.95
2,Convolution,Out-of-Order,3.14,477.9,0.96,1,2.2,3.16,472.8,0.95
3,Convolution,Out-of-Order,3.18,479.4,0.95,1,2.23,3.08,493.4,0.94
4,Convolution,Out-of-Order,2.98,498.9,0.94,1,2.08,3.07,508.4,0.94
5,Convolution,Out-of-Order,3.05,494.8,0.96,1,2.14,3.0,506.4,0.96
6,Convolution,Out-of-Order,3.12,498.7,0.92,1,2.18,3.12,473.4,0.93
7,Convolution,Out-of-Order,3.1,482.6,0.96,1,2.17,3.07,512.3,0.97
8,Convolution,Out-of-Order,3.31,488.8,0.99,1,2.32,3.35,494.4,0.99
9,Convolution,Out-of-Order,3.1,490.3,0.97,1,2.17,3.09,477.9,0.97
10,Convolution,Out-of-Order,3.07,456.3,0.97,1,2.15,2.97,475.8,0.96
1,Convolution,Out-of-Order,3.17,476.6,0.93,1,2.22,3.17,456.2,0.92
2,Convolution,Out-of-Order,3.15,504.2,0.94,1,2.21,3.16,494.8,0.93
3,Convolution,Out-of-Order,3.06,457.3,0.96,1,2.14,3.09,455.7,0.95
4,Convolution,Out-of-Order,2.97,496.6,0.92,1,2.08,2.89,509.8,0.93
5,Convolution,Out-of-Order,2.97,498.3,0.92,1,2.08,2.99,491.4,0.91
6,Convolution,Out-of-Order,2.9,468.9,0.99,1,2.03,2.93,474.2,1.0
7,Convolution,Out-of-Order,3.28,484.6,0.92,1,2.29,3.33,484.0,0.92
8,Convolution,Out-of-Order,3.44,477.4,0.98,1,2.41,3.53,467.3,0.98
9,Convolution,Out-of-Order,3.22,470.3,0.93,1,2.25,3.21,467.7,0.94
10,Convolution,Out-of-Order,3.16,506.4,0.93,1,2.21,3.15,512.7,0.93
1,Convolution,Out-of-Order,3.04,453.1,0.92,1,2.13,3.08,437.8,0.94
2,Convolution,Out-of-Order,3.05,454.1,0.94,1,2.13,3.02,472.4,0.93
3,Convolution,Out-of-Order,2.97,491.8,0.95,1,2.08,2.92,486.7,0.93
4,Convolution,Out-of-Order,3.23,471.5,0.93,1,2.26,3.31,464.4,0.93
5,Convolution,Out-of-Order,3.01,489.6,0.93,1,2.11,2.95,449.9,0.94
6,Convolution,Out-of-Order,3.01,497.4,0.9,1,2.1,3.0,485.3,0.89
7,Convolution,Out-of-Order,3.05,497.5,0.94,1,2.14,3.06,490.3,0.93
8,Convolution,Out-of-Order,3.14,474.8,0.95,1,2.2,3.11,481.7,0.95
9,Convolution,Out-of-Order,3.15,464.3,0.93,1,2.2,3.13,462.1,0.93
10,Convolution,Out-of-Order,3.12,494.2,0.92,1,2.18,3.17,469.2,0.94
1,Convolution,Out-of-Order,3.04,502.5,0.92,1,2.13,3.05,509.2,0.93
2,Convolution,Out-of-Order,2.93,470.2,0.96,1,2.05,2.96,469.0,0.96
3,Convolution,Out-of-Order,3.3,500.0,0.96,1,2.31,3.24,500.1,0.96
4,Convolution,Out-of-Order,2.94,500.4,0.96,1,2.06,2.86,520.6,0.97
5,Convolution,Out-of-Order,3.15,490.2,0.96,1,2.21,3.14,498.4,0.97
6,Convolution,Out-of-Order,3.12,479.1,0.94,1,2.19,3.18,527.6,0.96
7,Convolution,Out-of-Order,3.12,484.1,0.96,1,2.18,3.14,475.7,0.95
8,Convolution,Out-of-Order,3.03,504.6,0.97,1,2.12,3.09,510.9,0.96
9,Convolution,Out-of-Order,3.24,500.2,1.0,1,2.26,3.35,474.7,1.0
10,Convolution,Out-of-Order,3.05,501.9,0.92,1,2.13,3.05,524.8,0.92
1,Convolution,Out-of-Order,2.87,471.5,0.92,1,2.01,2.91,482.1,0.91
2,Convolution,Out-of-Order,3.26,507.3,0.93,1,2.28,3.28,500.1,0.95
3,Convolution,Out-of-Order,3.21,481.5,0.98,1,2.25,3.26,470.3,0.98
4,Convolution,Out-of-Order,2.96,502.5,0.91,1,2.07,2.99,479.1,0.92
5,Convolution,Out-of-Order,3.18,489.4,0.95,1,2.23,3.17,479.2,0.93
6,Convolution,Out-of-Order,3.11,497.5,0.98,1,2.18,3.06,526.9,0.99
7,Convolution,Out-of-Order,2.93,506.0,0.94,1,2.05,2.85,517.4,0.94
8,Convolution,Out-of-Order,3.19,474.4,0.93,1,2.23,3.17,464.9,0.92
9,Convolution,Out-of-Order,3.11,502.2,0.93,1,2.17,3.14,501.6,0.94
10,Convolution,Out-of-Order,3.07,480.4,0.92,1,2.15,3.06,466.8,0.89
1,Convolution,Out-of-Order,3.05,470.1,0.95,1,2.13,3.11,459.1,0.95
2,Convolution,Out-of-Order,2.99,498.1,0.95,1,2.09,3.07,524.2,0.95
3,Convolution,Out-of-Order,3.13,506.6,0.96,1,2.19,3.18,510.4,0.97
4,Convolution,Out-of-Order,3.11,453.8,0.94,1,2.18,3.28,449.4,0.94
5,Convolution,Out-of-Order,3.27,500.8,0.98,1,2.29,3.27,506.2,0.98
6,Convolution,Out-of-Order,3.1,503.0,0.93,1,2.17,3.14,513.7,0.94
7,Convolution,Out-of-Order,3.24,466.1,0.96,1,2.27,3.28,453.0,0.95
8,Convolution,Out-of-Order,2.91,487.3,0.99,1,2.04,2.87,472.0,0.99
9,Convolution,Out-of-Order,3.08,461.7,0.95,1,2.16,3.12,470.4,0.96
10,Convolution,Out-of-Order,3.13,507.3,0.94,1,2.19,3.09,502.8,0.94
1,Convolution,Out-of-Order,2.98,500.6,0.97,1,2.09,2.95,504.3,0.96
2,Convolution,Out-of-Order,3.09,483.4,0.92,1,2.16,3.08,486.6,0.92
3,Convolution,Out-of-Order,3.1,473.2,0.94,1,2.17,3.12,488.8,0.94
4,Convolution,Out-of-Order,3.02,481.8,0.95,1,2.12,3.04,474.2,0.95
5,Convolution,Out-of-Order,3.09,461.6,0.96,1,2.16,3.11,477.0,0.97
6,Convolution,Out-of-Order,3.21,483.3,0.96,1,2.24,3.1,472.6,0.97
7,Convolution,Out-of-Order,3.07,469.9,0.95,1,2.15,3.01,459.4,0.92
8,Convolution,Out-of-Order,3.15,453.9,0.93,1,2.21,3.03,453.0,0.92
9,Convolution,Out-of-Order,2.98,495.9,0.93,1,2.09,2.99,507.6,0.94
10,Convolution,Out-of-Order,3.01,472.8,0.94,1,2.11,3.01,458.2,0.92
1,Convolution,Out-of-Order,2.9,485.5,0.93,1,2.03,3.0,502.5,0.92
2,Convolution,Out-of-Order,3.18,470.7,0.96,1,2.22,3.25,480.4,0.96
3,Convolution,Out-of-Order,2.96,454.8,0.96,1,2.07,2.94,443.3,0.95
4,Convolution,Out-of-Order,2.98,471.5,0.95,1,2.09,3.0,472.0,0.93
5,Convolution,Out-of-Order,3.21,482.4,0.96,1,2.24,3.27,479.3,0.96
6,Convolution,Out-of-Order,3.2,461.9,0.97,1,2.24,3.17,472.1,0.97
7,Convolution,Out-of-Order,3.12,463.7,0.94,1,2.19,3.07,469.8,0.95
8,Convolution,Out-of-Order,3.26,467.3,0.95,1,2.28,3.24,494.4,0.95
9,Convolution,Out-of-Order,3.0,464.0,0.99,1,2.1,2.99,472.5,0.97
10,Convolution,Out-of-Order,3.1,480.8,0.95,1,2.17,3.06,472.4,0.96
1,Convolution,Out-of-Order,3.1,478.4,0.96,1,2.17,3.15,482.2,0.96
2,Convolution,Out-of-Order,3.04,452.4,0.94,1,2.13,3.04,439.5,0.94
3,Convolution,Out-of-Order,3.08,483.7,0.96,1,2.16,3.19,481.0,0.96
4,Convolution,Out-of-Order,3.09,486.8,0.92,1,2.17,3.12,482.1,0.9
5,Convolution,Out-of-Order,3.01,486.1,0.95,1,2.1,2.99,478.1,0.96
6,Convolution,Out-of-Order,3.37,477.9,0.96,1,2.36,3.49,463.6,0.95
7,Convolution,Out-of-Order,3.07,476.3,0.97,1,2.15,3.0,493.8,0.96
8,Convolution,Out-of-Order,3.13,486.0,0.97,1,2.19,3.25,515.5,0.98
9,Convolution,Out-of-Order,3.25,480.0,0.97,1,2.27,3.24,486.6,0.97
10,Convolution,Out-of-Order,3.07,467.6,0.95,1,2.15,3.04,442.7,0.95
1,Convolution,Out-of-Order,2.96,475.6,0.98,1,2.07,3.0,481.0,0.98
2,Convolution,Out-of-Order,3.32,484.2,0.95,1,2.32,3.4,500.3,0.94
3,Convolution,Out-of-Order,3.13,496.6,0.93,1,2.19,3.13,499.3,0.94
4,Convolution,Out-of-Order,3.05,500.0,0.97,1,2.14,2.93,504.7,0.97
5,Convolution,Out-of-Order,3.11,490.7,0.93,1,2.18,3.09,500.3,0.94
6,Convolution,Out-of-Order,2.96,500.2,0.93,1,2.07,2.92,501.4,0.94
7,Convolution,Out-of-Order,3.19,453.1,0.94,1,2.23,3.23,444.9,0.93
8,Convolution,Out-of-Order,3.05,474.7,0.9,1,2.13,3.1,473.0,0.9
9,Convolution,Out-of-Order,2.9,504.3,0.97,1,2.03,2.96,518.4,0.96
10,Convolution,Out-of-Order,3.13,503.9,0.93,1,2.19,3.02,509.0,0.93
1,Convolution,Out-of-Order,2.96,460.7,0.93,1,2.07,2.99,462.7,0.94
2,Convolution,Out-of-Order,3.1,474.0,0.96,1,2.17,3.15,478.3,0.97
3,Convolution,Out-of-Order,3.05,482.1,0.97,1,2.14,3.13,489.4,0.98
4,Convolution,Out-of-Order,3.1,470.4,0.91,1,2.17,3.05,446.8,0.92
5,Convolution,Out-of-Order,2.97,494.7,0.95,1,2.08,2.87,496.7,0.94
6,Convolution,Out-of-Order,3.45,457.5,0.99,1,2.42,3.46,465.7,0.98
7,Convolution,Out-of-Order,3.23,465.3,0.99,1,2.26,3.25,485.4,1.0
8,Convolution,Out-of-Order,3.05,453.4,0.96,1,2.14,3.03,461.4,0.94
9,Convolution,Out-of-Order,3.21,464.0,0.96,1,2.25,3.13,443.0,0.97
10,Convolution,Out-of-Order,3.16,468.7,0.94,1,2.22,3.26,466.2,0.94
1,Convolution,Out-of-Order,3.06,476.6,0.96,1,2.14,3.09,465.3,0.97
