Iteration,Algorithm,Core Type,IPC,Memory Usage (MB),Cache Hit Rate,Action,Reward,Next IPC,Next Memory Usage (MB),Next Cache Hit Rate
9,FFT,Out-of-Order,1.78,459.1,0.93,1,1.25,1.82,460.5,0.93
10,FFT,Out-of-Order,1.92,452.0,0.91,1,1.34,1.9,456.6,0.91
1,FFT,Out-of-Order,1.8,474.7,0.89,1,1.26,1.86,480.4,0.89
2,FFT,Out-of-Order,1.75,485.4,0.88,1,1.23,1.73,476.6,0.89
3,FFT,Out-of-Order,1.81,450.1,0.89,1,1.27,1.72,451.2,0.88
4,FFT,Out-of-Order,1.62,457.1,0.92,1,1.13,1.67,466.3,0.93
5,FFT,Out-of-Order,1.66,464.9,0.89,1,1.16,1.73,459.7,0.88
6,FFT,Out-of-Order,1.53,450.1,0.89,1,1.07,1.56,430.8,0.89
7,FFT,Out-of-Order,1.72,467.8,0.86,1,1.2,1.72,451.9,0.86
8,FFT,Out-of-Order,1.95,451.4,0.89,1,1.37,2.02,444.2,0.87
9,FFT,Out-of-Order,1.8,452.8,0.87,1,1.26,1.88,460.4,0.87
10,FFT,Out-of-Order,1.91,450.2,0.92,1,1.34,2.04,445.8,0.93
1,FFT,Out-of-Order,1.84,465.3,0.92,1,1.29,1.87,472.3,0.92
2,FFT,Out-of-Order,1.73,453.1,0.92,1,1.21,1.71,445.0,0.94
3,FFT,Out-of-Order,1.85,453.6,0.89,1,1.29,1.87,452.0,0.88
4,FFT,Out-of-Order,1.87,452.7,0.9,1,1.31,1.85,460.7,0.9
5,FFT,Out-of-Order,1.89,452.2,0.88,1,1.33,1.9,459.0,0.88
6,FFT,Out-of-Order,1.91,462.0,0.91,1,1.34,1.94,476.2,0.91
7,FFT,Out-of-Order,1.77,455.2,0.9,1,1.24,1.7,437.1,0.89
8,FFT,Out-of-Order,1.67,453.5,0.9,1,1.17,1.59,464.9,0.9
9,FFT,Out-of-Order,1.89,450.9,0.91,1,1.33,2.01,454.5,0.91
10,FFT,Out-of-Order,1.83,469.1,0.91,1,1.28,1.86,476.2,0.91
1,FFT,Out-of-Order,1.86,453.2,0.9,1,1.3,1.85,456.0,0.89
2,FFT,Out-of-Order,1.76,453.4,0.9,1,1.23,1.77,454.5,0.89
3,FFT,Out-of-Order,1.75,454.3,0.89,1,1.23,1.75,453.3,0.89
4,FFT,Out-of-Order,1.91,453.1,0.91,1,1.34,1.91,462.3,0.91
5,FFT,Out-of-Order,1.87,451.9,0.89,1,1.31,1.9,443.2,0.9
6,FFT,Out-of-Order,1.83,459.6,0.89,1,1.28,1.82,463.1,0.9
7,FFT,Out-of-Order,1.81,453.8,0.91,1,1.27,1.77,470.4,0.9
8,FFT,Out-of-Order,1.97,453.4,0.92,1,1.38,2.03,434.9,0.92
9,FFT,Out-of-Order,1.93,453.2,0.9,1,1.35,1.98,438.2,0.9
10,FFT,Out-of-Order,1.86,452.2,0.93,1,1.3,1.82,437.0,0.92
1,FFT,Out-of-Order,1.85,455.1,0.89,1,1.3,1.87,456.2,0.88
2,FFT,Out-of-Order,1.82,450.5,0.9,1,1.27,1.79,438.1,0.88
3,FFT,Out-of-Order,1.67,457.5,0.88,1,1.17,1.69,452.1,0.88
4,FFT,Out-of-Order,1.5,461.3,0.9,1,1.05,1.58,460.1,0.9
5,FFT,Out-of-Order,1.69,450.6,0.91,1,1.18,1.7,467.4,0.91
6,FFT,Out-of-Order,1.96,452.6,0.94,1,1.37,2.01,465.2,0.94
7,FFT,Out-of-Order,1.79,452.6,0.92,1,1.25,1.78,457.0,0.91
8,FFT,Out-of-Order,1.76,477.7,0.9,1,1.23,1.79,455.8,0.91
9,FFT,Out-of-Order,1.69,467.8,0.91,1,1.19,1.75,468.0,0.92
10,FFT,Out-of-Order,1.79,451.5,0.9,1,1.25,1.73,445.4,0.91
1,FFT,Out-of-Order,1.75,471.8,0.89,1,1.23,1.77,480.0,0.88
2,FFT,Out-of-Order,1.99,458.5,0.91,1,1.39,1.95,457.3,0.9
3,FFT,Out-of-Order,1.8,473.9,0.91,1,1.26,1.86,467.3,0.91
4,FFT,Out-of-Order,1.76,474.6,0.9,1,1.23,1.73,461.1,0.91
5,FFT,Out-of-Order,1.8,462.5,0.88,1,1.26,1.82,456.6,0.87
6,FFT,Out-of-Order,1.77,453.5,0.92,1,1.24,1.79,437.7,0.93
7,FFT,Out-of-Order,1.78,453.5,0.87,1,1.25,1.76,444.9,0.88
8,FFT,Out-of-Order,1.77,464.9,0.91,1,1.24,1.77,456.8,0.89
9,FFT,Out-of-Order,1.92,464.4,0.89,1,1.34,1.95,483.7,0.89
10,FFT,Out-of-Order,1.75,458.9,0.91,1,1.22,1.78,465.4,0.92
1,FFT,Out-of-Order,1.74,451.6,0.92,1,1.22,1.71,455.4,0.91
2,FFT,Out-of-Order,2.05,466.6,0.91,1,1.43,2.12,465.2,0.9
3,FFT,Out-of-Order,1.74,455.2,0.91,1,1.22,1.76,464.1,0.92
4,FFT,Out-of-Order,1.88,450.5,0.9,1,1.32,1.8,425.1,0.9
5,FFT,Out-of-Order,1.85,450.0,0.92,1,1.29,1.85,443.3,0.92
6,FFT,Out-of-Order,1.84,456.7,0.91,1,1.29,1.85,465.4,0.91
7,FFT,Out-of-Order,1.68,452.1,0.9,1,1.18,1.69,452.8,0.9
8,FFT,Out-of-Order,1.62,451.0,0.9,1,1.13,1.69,458.2,0.9
9,FFT,Out-of-Order,1.79,466.9,0.92,1,1.25,1.88,459.6,0.92
10,FFT,Out-of-Order,1.75,453.4,0.9,1,1.22,1.79,455.0,0.89
1,FFT,Out-of-Order,1.94,463.8,0.9,1,1.36,1.96,460.3,0.89
2,FFT,Out-of-Order,1.69,454.5,0.91,1,1.18,1.69,456.0,0.9
3,FFT,Out-of-Order,1.86,455.7,0.87,1,1.3,1.86,458.4,0.87
4,FFT,Out-of-Order,1.88,453.8,0.87,1,1.32,1.84,453.6,0.87
5,FFT,Out-of-Order,1.84,484.7,0.91,1,1.29,1.84,481.4,0.9
6,FFT,Out-of-Order,1.94,454.9,0.91,1,1.36,1.87,446.8,0.91
7,FFT,Out-of-Order,1.88,450.2,0.9,1,1.32,1.86,445.1,0.9
8,FFT,Out-of-Order,1.71,465.6,0.9,1,1.2,1.74,472.1,0.9
9,FFT,Out-of-Order,1.79,459.1,0.91,1,1.25,1.83,473.8,0.91
10,FFT,Out-of-Order,2.09,455.2,0.9,1,1.47,2.06,432.6,0.9
1,FFT,Out-of-Order,1.73,456.2,0.88,1,1.21,1.73,468.0,0.88
2,FFT,Out-of-Order,1.71,454.7,0.89,1,1.2,1.76,442.7,0.89
3,FFT,Out-of-Order,1.8,453.6,0.9,1,1.26,1.83,456.4,0.9
4,FFT,Out-of-Order,1.98,451.8,0.9,1,1.39,1.98,469.4,0.9
5,FFT,Out-of-Order,1.73,450.8,0.88,1,1.21,1.77,442.5,0.88
6,FFT,Out-of-Order,1.78,487.8,0.89,1,1.25,1.76,470.6,0.9
7,FFT,Out-of-Order,1.88,452.3,0.92,1,1.32,1.82,448.3,0.93
8,FFT,Out-of-Order,1.88,474.3,0.9,1,1.31,1.86,484.9,0.9
9,FFT,Out-of-Order,1.78,463.8,0.94,1,1.25,1.87,458.5,0.93
10,FFT,Out-of-Order,1.73,452.5,0.92,1,1.21,1.66,449.8,0.92
1,FFT,Out-of-Order,1.68,454.8,0.91,1,1.17,1.65,456.1,0.91
2,FFT,Out-of-Order,1.89,464.3,0.9,1,1.33,1.88,479.2,0.9
3,FFT,Out-of-Order,1.82,458.0,0.88,1,1.28,1.82,467.7,0.88
4,FFT,Out-of-Order,1.72,452.4,0.91,1,1.2,1.71,460.9,0.92
5,FFT,Out-of-Order,1.72,464.9,0.91,1,1.2,1.69,459.9,0.92
6,FFT,Out-of-Order,1.76,486.3,0.9,1,1.24,1.81,497.0,0.89
7,FFT,Out-of-Order,1.81,454.3,0.94,1,1.26,1.81,440.5,0.93
8,FFT,Out-of-Order,1.67,451.0,0.91,1,1.17,1.68,434.8,0.9
9,FFT,Out-of-Order,1.9,450.8,0.91,1,1.33,1.93,446.0,0.91
10,FFT,Out-of-Order,1.88,455.2,0.89,1,1.31,1.84,450.0,0.9
1,FFT,Out-of-Order,1.8,453.2,0.9,1,1.26,1.83,449.8,0.91
2,FFT,Out-of-Order,1.72,453.1,0.93,1,1.2,1.78,460.4,0.92
3,FFT,Out-of-Order,1.7,463.5,0.9,1,1.19,1.76,462.4,0.89
4,FFT,Out-of-Order,1.82,459.1,0.91,1,1.28,1.83,466.8,0.9
5,FFT,Out-of-Order,1.66,452.0,0.9,1,1.16,1.69,454.6,0.89
6,FFT,Out-of-Order,1.76,466.6,0.91,1,1.23,1.72,471.6,0.91
7,FFT,Out-of-Order,1.97,473.0,0.91,1,1.38,2.04,484.9,0.9
8,FFT,Out-of-Order,1.73,456.5,0.88,1,1.21,1.71,451.3,0.88
9,FFT,Out-of-Order,2.02,485.0,0.92,1,1.41,1.98,477.2,0.92
10,FFT,Out-of-Order,1.45,457.1,0.89,1,1.01,1.48,455.5,0.89
1,FFT,Out-of-Order,1.53,460.0,0.88,1,1.07,1.56,460.0,0.88
2,FFT,Out-of-Order,1.79,469.7,0.92,1,1.25,1.73,471.6,0.91
3,FFT,Out-of-Order,1.67,454.0,0.91,1,1.17,1.61,463.2,0.9
4,FFT,Out-of-Order,1.72,459.9,0.89,1,1.2,1.72,448.8,0.89
5,FFT,Out-of-Order,1.99,470.2,0.89,1,1.39,2.05,480.4,0.89
6,FFT,Out-of-Order,1.67,451.9,0.89,1,1.17,1.75,456.2,0.9
7,FFT,Out-of-Order,1.81,455.7,0.88,1,1.27,1.82,451.6,0.88
8,FFT,Out-of-Order,1.82,468.0,0.89,1,1.27,1.94,476.5,0.89
9,FFT,Out-of-Order,1.84,457.0,0.91,1,1.29,1.74,472.3,0.91
10,FFT,Out-of-Order,1.98,460.2,0.92,1,1.38,2.05,454.9,0.93
1,FFT,Out-of-Order,1.8,452.7,0.88,1,1.26,1.81,468.5,0.87
2,FFT,Out-of-Order,1.91,455.8,0.86,1,1.34,1.91,435.9,0.85
3,FFT,Out-of-Order,1.99,459.1,0.92,1,1.39,2.0,453.5,0.92
4,FFT,Out-of-Order,1.82,452.8,0.89,1,1.28,1.75,466.6,0.91
5,FFT,Out-of-Order,1.82,451.5,0.89,1,1.27,1.88,458.5,0.9
6,FFT,Out-of-Order,1.99,452.4,0.9,1,1.39,2.04,454.2,0.88
7,FFT,Out-of-Order,1.94,453.0,0.91,1,1.36,2.0,454.4,0.91
8,FFT,Out-of-Order,1.86,453.5,0.9,1,1.3,1.9,462.1,0.9
9,FFT,Out-of-Order,1.86,467.5,0.9,1,1.3,1.87,480.4,0.9
10,FFT,Out-of-Order,1.73,469.4,0.89,1,1.21,1.77,488.6,0.89
1,FFT,Out-of-Order,1.83,453.4,0.9,1,1.28,1.74,449.4,0.88
2,FFT,Out-of-Order,1.64,454.8,0.91,1,1.15,1.67,465.6,0.91
3,FFT,Out-of-Order,1.69,460.0,0.89,1,1.18,1.74,456.3,0.89
4,FFT,Out-of-Order,1.78,466.4,0.9,1,1.25,1.71,451.0,0.91
5,FFT,Out-of-Order,1.92,464.8,0.87,1,1.35,1.93,460.5,0.86
6,FFT,Out-of-Order,1.68,460.8,0.89,1,1.17,1.61,459.6,0.89
7,FFT,Out-of-Order,1.6,454.7,0.89,1,1.12,1.65,459.5,0.88
8,FFT,Out-of-Order,1.63,467.7,0.9,1,1.14,1.6,480.5,0.9
9,FFT,Out-of-Order,1.56,475.8,0.9,1,1.09,1.55,485.7,0.89
10,FFT,Out-of-Order,1.87,456.6,0.9,1,1.31,1.86,454.4,0.9
1,FFT,Out-of-Order,1.94,453.6,0.92,1,1.36,1.94,442.9,0.91
2,FFT,Out-of-Order,1.63,458.6,0.89,1,1.14,1.59,455.6,0.89
3,FFT,Out-of-Order,1.76,458.0,0.9,1,1.23,1.75,463.9,0.9
4,FFT,Out-of-Order,1.77,458.1,0.88,1,1.24,1.83,457.8,0.88
5,FFT,Out-of-Order,1.68,463.7,0.88,1,1.18,1.68,453.2,0.88
6,FFT,Out-of-Order,1.96,450.1,0.91,1,1.37,1.9,447.5,0.91
7,FFT,Out-of-Order,1.82,450.8,0.94,1,1.27,1.87,451.0,0.93
8,FFT,Out-of-Order,1.79,452.1,0.9,1,1.25,1.73,461.6,0.89
9,FFT,Out-of-Order,1.72,478.9,0.92,1,1.21,1.72,470.8,0.93
10,FFT,Out-of-Order,1.88,452.0,0.91,1,1.32,1.91,445.0,0.92
1,FFT,Out-of-Order,1.85,451.1,0.88,1,1.29,1.73,445.8,0.89
2,FFT,Out-of-Order,1.67,459.6,0.89,1,1.17,1.71,451.4,0.89
3,FFT,Out-of-Order,1.86,465.9,0.91,1,1.3,1.82,464.5,0.92
4,FFT,Out-of-Order,1.77,465.8,0.9,1,1.24,1.71,481.0,0.89
5,FFT,Out-of-Order,1.78,458.8,0.85,1,1.25,1.72,447.2,0.86
6,FFT,Out-of-Order,1.8,472.1,0.9,1,1.26,1.81,472.1,0.9
7,FFT,Out-of-Order,1.87,451.0,0.89,1,1.31,1.89,450.9,0.9
8,FFT,Out-of-Order,1.73,457.9,0.91,1,1.21,1.73,454.8,0.91
9,FFT,Out-of-Order,1.72,456.1,0.89,1,1.2,1.79,456.7,0.89
10,FFT,Out-of-Order,1.8,458.7,0.91,1,1.26,1.71,465.3,0.91
1,FFT,Out-of-Order,1.74,454.2,0.89,1,1.22,1.82,456.8,0.89
2,FFT,Out-of-Order,2.01,464.3,0.89,1,1.4,2.03,446.3,0.89
3,FFT,Out-of-Order,1.75,457.9,0.89,1,1.23,1.79,460.7,0.89
4,FFT,Out-of-Order,1.79,451.1,0.91,1,1.25,1.82,458.6,0.9
5,FFT,Out-of-Order,1.75,474.3,0.92,1,1.22,1.66,473.8,0.93
6,FFT,Out-of-Order,1.7,461.7,0.9,1,1.19,1.74,462.1,0.89
7,FFT,Out-of-Order,1.72,454.7,0.89,1,1.21,1.77,445.2,0.89
8,FFT,Out-of-Order,1.83,451.1,0.92,1,1.28,1.76,457.9,0.92
9,FFT,Out-of-Order,1.84,475.3,0.9,1,1.28,1.91,472.0,0.9
10,FFT,Out-of-Order,1.94,456.8,0.91,1,1.36,1.95,458.4,0.9
1,FFT,Out-of-Order,1.78,465.2,0.92,1,1.24,1.77,470.1,0.91
2,FFT,Out-of-Order,1.78,455.0,0.9,1,1.25,1.77,458.9,0.89
3,FFT,Out-of-Order,1.96,464.6,0.9,1,1.37,1.99,446.2,0.9
4,FFT,Out-of-Order,1.96,466.5,0.9,1,1.37,1.89,454.3,0.89
5,FFT,Out-of-Order,1.72,456.2,0.9,1,1.2,1.71,462.1,0.9
6,FFT,Out-of-Order,1.82,467.9,0.95,1,1.27,1.81,470.2,0.96
7,FFT,Out-of-Order,1.82,484.7,0.89,1,1.28,1.81,477.7,0.88
8,FFT,Out-of-Order,1.83,469.1,0.92,1,1.28,1.76,467.8,0.93
9,FFT,Out-of-Order,1.79,468.4,0.89,1,1.25,1.71,471.0,0.9
10,FFT,Out-of-Order,1.79,471.2,0.89,1,1.25,1.75,469.3,0.9
1,FFT,Out-of-Order,1.9,452.3,0.89,1,1.33,1.96,471.2,0.9
2,FFT,Out-of-Order,1.86,455.5,0.9,1,1.3,1.87,454.8,0.89
3,FFT,Out-of-Order,2.03,465.6,0.9,1,1.42,2.09,472.8,0.9
4,FFT,Out-of-Order,1.69,466.0,0.92,1,1.18,1.67,456.5,0.93
5,FFT,Out-of-Order,1.74,455.3,0.89,1,1.22,1.72,480.8,0.89
6,FFT,Out-of-Order,1.58,469.6,0.91,1,1.1,1.63,478.9,0.89
7,FFT,Out-of-Order,1.78,468.6,0.92,1,1.24,1.71,466.6,0.91
8,FFT,Out-of-Order,1.82,452.5,0.91,1,1.28,1.84,434.1,0.92
9,FFT,Out-of-Order,1.67,461.7,0.93,1,1.17,1.73,443.1,0.94
10,FFT,Out-of-Order,1.79,450.4,0.93,1,1.26,1.87,450.6,0.92
1,FFT,Out-of-Order,1.81,450.6,0.88,1,1.27,1.84,454.8,0.88
2,FFT,Out-of-Order,1.94,451.1,0.91,1,1.36,1.97,443.1,0.92
3,FFT,Out-of-Order,1.78,462.7,0.9,1,1.25,1.78,456.4,0.91
4,FFT,Out-of-Order,1.76,451.5,0.92,1,1.23,1.73,439.8,0.91
5,FFT,Out-of-Order,1.8,461.6,0.9,1,1.26,1.76,466.7,0.91
6,FFT,Out-of-Order,1.88,490.6,0.88,1,1.31,1.88,491.5,0.88
7,FFT,Out-of-Order,1.78,455.3,0.89,1,1.25,1.83,444.6,0.89
8,FFT,Out-of-Order,1.88,450.0,0.91,1,1.31,1.77,430.1,0.92
9,FFT,Out-of-Order,1.63,508.2,0.89,1,1.14,1.68,499.0,0.87
10,FFT,Out-of-Order,1.75,476.0,0.88,1,1.22,1.79,470.2,0.88
1,FFT,Out-of-Order,1.9,457.5,0.9,1,1.33,1.95,457.5,0.91
2,FFT,Out-of-Order,1.78,450.7,0.91,1,1.25,1.78,453.1,0.91
3,FFT,Out-of-Order,1.8,469.7,0.91,1,1.26,1.79,457.0,0.92
4,FFT,Out-of-Order,1.96,465.9,0.92,1,1.37,1.98,459.4,0.93
5,FFT,Out-of-Order,1.71,455.1,0.92,1,1.2,1.8,459.5,0.92
6,FFT,Out-of-Order,1.88,453.4,0.9,1,1.31,1.98,457.5,0.91
7,FFT,Out-of-Order,1.76,465.7,0.9,1,1.23,1.75,469.7,0.9
8,FFT,Out-of-Order,1.85,456.5,0.88,1,1.29,1.89,457.3,0.87
9,FFT,Out-of-Order,1.88,457.0,0.9,1,1.31,1.82,455.3,0.91
10,FFT,Out-of-Order,1.94,451.3,0.88,1,1.36,1.93,455.5,0.88
1,FFT,Out-of-Order,1.9,462.4,0.92,1,1.33,1.91,444.1,0.92
2,FFT,Out-of-Order,1.64,472.0,0.9,1,1.15,1.66,477.3,0.9
3,FFT,Out-of-Order,1.92,450.7,0.9,1,1.35,1.94,446.2,0.92
4,FFT,Out-of-Order,1.82,488.4,0.91,1,1.27,1.92,496.4,0.91
5,FFT,Out-of-Order,1.8,463.2,0.9,1,1.26,1.82,449.2,0.92
6,FFT,Out-of-Order,1.72,465.8,0.9,1,1.2,1.73,469.1,0.9
7,FFT,Out-of-Order,1.87,469.8,0.91,1,1.31,1.85,479.9,0.92
8,FFT,Out-of-Order,1.65,461.7,0.9,1,1.16,1.58,464.3,0.9
9,FFT,Out-of-Order,1.82,458.7,0.92,1,1.27,1.87,458.6,0.92
10,FFT,Out-of-Order,1.84,465.2,0.9,1,1.29,1.86,443.8,0.9
1,FFT,Out-of-Order,1.71,452.2,0.9,1,1.2,1.72,455.2,0.91
2,FFT,Out-of-Order,1.86,452.1,0.9,1,1.3,1.92,448.7,0.9
3,FFT,Out-of-Order,1.98,459.6,0.91,1,1.39,1.97,454.4,0.91
4,FFT,Out-of-Order,1.95,451.9,0.89,1,1.36,1.92,430.4,0.9
5,FFT,Out-of-Order,1.74,462.0,0.89,1,1.22,1.64,459.8,0.89
6,FFT,Out-of-Order,1.77,455.4,0.9,1,1.24,1.77,463.9,0.91
7,FFT,Out-of-Order,1.57,454.4,0.88,1,1.1,1.59,456.1,0.88
8,FFT,Out-of-Order,1.66,457.6,0.89,1,1.16,1.73,464.7,0.9
9,FFT,Out-of-Order,1.65,454.9,0.87,1,1.15,1.71,468.0,0.88
10,FFT,Out-of-Order,1.95,452.4,0.88,1,1.37,1.9,456.1,0.88
1,FFT,Out-of-Order,1.72,454.2,0.9,1,1.2,1.75,467.2,0.89
2,FFT,Out-of-Order,1.74,450.8,0.9,1,1.22,1.73,452.0,0.89
3,FFT,Out-of-Order,1.92,450.1,0.89,1,1.34,1.95,460.1,0.88
4,FFT,Out-of-Order,1.71,462.3,0.89,1,1.2,1.73,465.5,0.89
5,FFT,Out-of-Order,1.75,478.3,0.87,1,1.22,1.81,468.4,0.88
6,FFT,Out-of-Order,1.79,452.7,0.91,1,1.25,1.83,447.4,0.91
7,FFT,Out-of-Order,1.97,486.7,0.91,1,1.38,1.99,488.0,0.92
8,FFT,Out-of-Order,1.74,453.1,0.93,1,1.22,1.8,462.4,0.92
9,FFT,Out-of-Order,1.67,454.7,0.87,1,1.17,1.67,442.2,0.87
10,FFT,Out-of-Order,1.77,457.1,0.91,1,1.24,1.74,460.1,0.91
1,FFT,Out-of-Order,1.88,457.4,0.88,1,1.31,1.88,447.5,0.89
2,FFT,Out-of-Order,1.62,454.4,0.92,1,1.14,1.56,467.2,0.93
3,FFT,Out-of-Order,1.84,452.4,0.9,1,1.29,1.89,462.4,0.91
4,FFT,Out-of-Order,2.01,454.7,0.9,1,1.41,2.02,462.8,0.9
5,FFT,Out-of-Order,1.76,452.2,0.89,1,1.23,1.78,453.1,0.88
6,FFT,Out-of-Order,1.84,460.9,0.86,1,1.29,1.86,451.0,0.87
7,FFT,Out-of-Order,1.97,455.2,0.89,1,1.38,2.02,465.6,0.9
8,FFT,Out-of-Order,1.77,460.7,0.9,1,1.24,1.83,437.6,0.92
9,FFT,Out-of-Order,1.73,451.7,0.89,1,1.21,1.69,456.0,0.89
10,FFT,Out-of-Order,1.69,464.0,0.9,1,1.18,1.71,464.1,0.9
1,FFT,Out-of-Order,1.99,467.4,0.93,1,1.39,1.91,448.7,0.93
2,FFT,Out-of-Order,1.8,468.0,0.93,1,1.26,1.78,474.2,0.93
3,FFT,Out-of-Order,1.79,455.8,0.9,1,1.25,1.74,465.4,0.9
4,FFT,Out-of-Order,1.72,460.3,0.9,1,1.21,1.66,445.2,0.91
5,FFT,Out-of-Order,1.97,457.2,0.89,1,1.38,1.96,463.0,0.89
6,FFT,Out-of-Order,1.77,464.0,0.89,1,1.24,1.72,448.7,0.88
7,FFT,Out-of-Order,1.76,456.5,0.91,1,1.23,1.76,461.3,0.92
8,FFT,Out-of-Order,1.81,454.1,0.9,1,1.27,1.82,458.0,0.9
9,FFT,Out-of-Order,1.76,450.4,0.9,1,1.23,1.76,439.5,0.91
10,FFT,Out-of-Order,1.73,459.7,0.88,1,1.21,1.71,464.7,0.87
1,FFT,Out-of-Order,1.7,475.1,0.91,1,1.19,1.65,456.7,0.91
2,FFT,Out-of-Order,1.77,452.0,0.92,1,1.24,1.73,441.8,0.92
3,FFT,Out-of-Order,1.76,458.1,0.91,1,1.23,1.77,450.2,0.91
4,FFT,Out-of-Order,1.89,465.6,0.91,1,1.33,1.85,465.5,0.91
5,FFT,Out-of-Order,1.81,481.0,0.89,1,1.27,1.75,482.6,0.9
6,FFT,Out-of-Order,1.69,478.8,0.88,1,1.18,1.71,470.0,0.87
7,FFT,Out-of-Order,1.77,457.9,0.9,1,1.24,1.84,436.9,0.9
8,FFT,Out-of-Order,1.62,455.9,0.89,1,1.14,1.62,445.4,0.9
9,FFT,Out-of-Order,1.83,467.2,0.94,1,1.28,1.87,449.0,0.94
10,FFT,Out-of-Order,1.84,456.2,0.9,1,1.29,1.75,447.9,0.88
1,FFT,Out-of-Order,1.78,468.8,0.91,1,1.25,1.81,470.7,0.91
2,FFT,Out-of-Order,1.72,450.7,0.88,1,1.2,1.7,461.2,0.87
3,FFT,Out-of-Order,1.9,469.2,0.89,1,1.33,1.87,480.0,0.89
4,FFT,Out-of-Order,1.77,459.4,0.9,1,1.24,1.83,473.4,0.9
5,FFT,Out-of-Order,1.65,480.8,0.92,1,1.15,1.57,484.4,0.91
6,FFT,Out-of-Order,1.7,451.3,0.89,1,1.19,1.68,429.9,0.89
7,FFT,Out-of-Order,1.91,450.0,0.89,1,1.34,1.81,445.3,0.89
8,FFT,Out-of-Order,1.7,450.8,0.93,1,1.19,1.75,448.0,0.93
9,FFT,Out-of-Order,1.78,455.5,0.92,1,1.25,1.79,474.8,0.92
10,FFT,Out-of-Order,1.93,458.6,0.91,1,1.35,1.9,454.2,0.91
1,FFT,Out-of-Order,1.83,458.6,0.89,1,1.28,1.77,459.1,0.89
2,FFT,Out-of-Order,1.88,452.4,0.89,1,1.32,1.92,440.2,0.89
3,FFT,Out-of-Order,1.82,472.4,0.89,1,1.27,1.77,473.0,0.88
4,FFT,Out-of-Order,1.67,464.9,0.92,1,1.17,1.66,457.6,0.93
5,FFT,Out-of-Order,1.79,457.1,0.89,1,1.25,1.72,457.3,0.89
6,FFT,Out-of-Order,1.83,452.6,0.91,1,1.28,1.73,443.0,0.92
7,FFT,Out-of-Order,1.86,453.2,0.9,1,1.3,1.86,436.9,0.9
8,FFT,Out-of-Order,1.84,452.6,0.89,1,1.29,1.86,441.1,0.89
9,FFT,Out-of-Order,1.74,451.3,0.9,1,1.22,1.76,449.5,0.91
10,FFT,Out-of-Order,1.97,455.1,0.89,1,1.38,2.01,447.9,0.87
1,FFT,Out-of-Order,1.64,451.6,0.92,1,1.15,1.64,441.4,0.93
2,FFT,Out-of-Order,1.94,479.6,0.85,1,1.36,1.93,466.5,0.86
3,FFT,Out-of-Order,1.82,455.5,0.88,1,1.27,1.84,436.2,0.89
4,FFT,Out-of-Order,1.59,475.3,0.88,1,1.11,1.64,473.4,0.89
5,FFT,Out-of-Order,1.76,451.0,0.88,1,1.23,1.85,466.3,0.88
6,FFT,Out-of-Order,1.75,451.3,0.93,1,1.23,1.71,439.7,0.92
7,FFT,Out-of-Order,1.96,452.6,0.9,1,1.37,1.92,461.0,0.89
8,FFT,Out-of-Order,1.84,456.3,0.89,1,1.29,1.78,456.3,0.89
9,FFT,Out-of-Order,1.8,456.5,0.88,1,1.26,1.91,460.1,0.86
10,FFT,Out-of-Order,1.85,454.8,0.92,1,1.29,1.87,465.9,0.91
1,FFT,Out-of-Order,1.65,468.4,0.9,1,1.15,1.61,457.9,0.89
2,FFT,Out-of-Order,1.71,452.2,0.92,1,1.2,1.65,450.7,0.93
3,FFT,Out-of-Order,1.87,450.7,0.89,1,1.31,1.86,451.8,0.89
4,FFT,Out-of-Order,1.97,465.5,0.9,1,1.38,1.93,478.5,0.9
5,FFT,Out-of-Order,1.89,455.2,0.88,1,1.32,1.89,465.1,0.88
6,FFT,Out-of-Order,1.81,451.9,0.9,1,1.27,1.88,448.7,0.89
7,FFT,Out-of-Order,1.85,451.6,0.91,1,1.3,1.76,446.2,0.9
8,FFT,Out-of-Order,1.77,450.1,0.91,1,1.24,1.79,442.7,0.91
9,FFT,Out-of-Order,1.78,467.0,0.89,1,1.25,1.82,471.1,0.9
10,FFT,Out-of-Order,1.99,451.2,0.93,1,1.39,2.02,454.1,0.94
1,FFT,Out-of-Order,1.69,452.8,0.92,1,1.18,1.75,459.8,0.92
2,FFT,Out-of-Order,1.84,452.7,0.88,1,1.29,1.79,450.9,0.87
3,FFT,Out-of-Order,1.71,453.6,0.88,1,1.2,1.67,459.6,0.89
4,FFT,Out-of-Order,1.81,451.9,0.91,1,1.26,1.8,460.3,0.91
5,FFT,Out-of-Order,1.74,471.9,0.88,1,1.22,1.77,469.2,0.88
6,FFT,Out-of-Order,1.69,482.3,0.88,1,1.18,1.63,473.4,0.89
7,FFT,Out-of-Order,1.78,459.3,0.89,1,1.24,1.83,470.9,0.89
8,FFT,Out-of-Order,1.72,470.0,0.9,1,1.2,1.75,470.1,0.89
9,FFT,Out-of-Order,1.92,451.4,0.9,1,1.35,1.92,460.8,0.89
10,FFT,Out-of-Order,1.72,452.7,0.89,1,1.2,1.68,452.7,0.88
1,FFT,Out-of-Order,1.87,451.3,0.9,1,1.31,1.92,452.1,0.91
2,FFT,Out-of-Order,1.85,453.3,0.88,1,1.3,1.83,444.0,0.89
3,FFT,Out-of-Order,1.7,483.4,0.9,1,1.19,1.65,491.0,0.9
4,FFT,Out-of-Order,1.82,451.8,0.89,1,1.27,1.83,449.9,0.89
